LOJA;DATA;COMPLEMENTO;SKU;QTDEMOVIMENTADA;VALOR
441;06/02/2025;1247979;999999992570164;1;"499,99"
441;06/02/2025;1247979;999999992554511;1;"399,99"
441;06/02/2025;1247979;999999992574764;1;"299,99"
441;06/02/2025;1247979;999999992077062;1;"119,99"
441;06/02/2025;1247979;999999992317448;1;"149,99"
441;06/02/2025;1247979;999999992573471;1;"69,99"
441;06/02/2025;1247979;999999992463766;1;"99,99"
441;06/02/2025;1247979;999999992585003;1;"299,99"
441;06/02/2025;1247979;999999992622274;1;"349,99"
404;04/02/2025;1244436;999999992515465;1;"199,99"
404;04/02/2025;1244436;999999992511061;1;"79,99"
404;04/02/2025;1244436;999999992527956;1;"379,99"
404;04/02/2025;1244436;999999992530506;1;"379,99"
404;04/02/2025;1244436;999999992342887;1;"199,99"
404;04/02/2025;1244436;999999992294212;1;"199,99"
404;04/02/2025;1244436;999999992366688;1;"149,99"
404;04/02/2025;1244436;999999992366852;1;"99,99"
006;19/02/2025;1256487;999999992596501;1;"139,99"
006;19/02/2025;1256487;999999992625366;3;"159,99"
006;19/02/2025;1256487;999999992589072;2;"129,99"
006;19/02/2025;1256487;999999992630271;2;"129,99"
006;19/02/2025;1256487;999999992630314;1;"139,99"
006;19/02/2025;1256487;999999992622171;5;"159,99"
006;19/02/2025;1256487;999999992586136;1;"169,99"
006;19/02/2025;1256487;999999992628148;2;"109,99"
006;19/02/2025;1256487;999999992607713;1;"89,99"
006;19/02/2025;1256487;999999992628189;2;"89,99"
006;19/02/2025;1256487;999999992599160;1;"139,99"
006;19/02/2025;1256487;999999992579442;1;"89,99"
006;19/02/2025;1256487;999999992644764;1;"119,99"
006;19/02/2025;1256487;999999992612614;1;"149,99"
006;19/02/2025;1256487;999999992592294;1;"99,99"
006;19/02/2025;1256487;999999992477201;1;"199,99"
006;19/02/2025;1256487;999999992600187;1;"99,99"
006;19/02/2025;1256487;999999992624718;1;"159,99"
006;19/02/2025;1256487;999999992600157;1;"99,99"
006;19/02/2025;1256487;999999992291797;1;"69,99"
006;19/02/2025;1256487;999999992324597;2;"59,99"
006;19/02/2025;1256487;999999992477202;1;"199,99"
006;19/02/2025;1256487;999999992485852;1;"149,99"
006;19/02/2025;1256487;999999992499464;1;"199,99"
006;19/02/2025;1256487;999999992499533;1;"139,99"
006;19/02/2025;1256487;999999992504846;1;"119,99"
006;19/02/2025;1256487;999999992508920;1;"159,99"
006;19/02/2025;1256487;999999992508922;1;"159,99"
006;19/02/2025;1256487;999999992575055;1;"69,99"
006;19/02/2025;1256487;999999992575904;1;"169,99"
006;19/02/2025;1256487;999999992578731;2;"179,99"
006;19/02/2025;1256487;999999992578746;2;"169,99"
006;19/02/2025;1256487;999999992578775;1;"139,99"
006;19/02/2025;1256487;999999992578778;1;"139,99"
006;19/02/2025;1256487;999999992578787;1;"139,99"
006;19/02/2025;1256487;999999992578977;1;"99,99"
006;19/02/2025;1256487;999999992579378;3;"89,99"
006;19/02/2025;1256487;999999992579610;1;"79,99"
006;19/02/2025;1256487;999999992580938;1;"119,99"
006;19/02/2025;1256487;999999992581134;1;"209,99"
006;19/02/2025;1256487;999999992586055;1;"109,99"
006;19/02/2025;1256487;999999992586062;1;"139,99"
006;19/02/2025;1256487;999999992586063;1;"139,99"
006;19/02/2025;1256487;999999992586139;1;"169,99"
006;19/02/2025;1256487;999999992587835;1;"189,99"
006;19/02/2025;1256487;999999992589929;1;"119,99"
006;19/02/2025;1256487;999999992589930;3;"119,99"
006;19/02/2025;1256487;999999992590051;1;"139,99"
006;19/02/2025;1256487;999999992594984;1;"119,99"
006;19/02/2025;1256487;999999992596639;1;"89,99"
006;19/02/2025;1256487;999999992596659;1;"89,99"
006;19/02/2025;1256487;999999992596688;2;"99,99"
006;19/02/2025;1256487;999999992598828;2;"119,99"
006;19/02/2025;1256487;999999992598844;2;"129,99"
006;19/02/2025;1256487;999999992599009;1;"149,99"
006;19/02/2025;1256487;999999992600120;2;"69,99"
006;19/02/2025;1256487;999999992600133;1;"89,99"
006;19/02/2025;1256487;999999992610094;1;"199,99"
006;19/02/2025;1256487;999999992610096;1;"199,99"
006;19/02/2025;1256487;999999992622172;9;"159,99"
006;19/02/2025;1256487;999999992625357;1;"139,99"
006;19/02/2025;1256487;999999992625386;1;"169,99"
006;19/02/2025;1256487;999999992625418;1;"189,99"
327;11/02/2025;1250445;999999992177956;1;"28,99"
327;11/02/2025;1250445;999999992072103;1;"39,99"
327;11/02/2025;1250445;999999992187284;2;"22,99"
327;11/02/2025;1250445;999999992498178;1;"24,99"
327;11/02/2025;1250445;999999992498183;1;"24,99"
327;11/02/2025;1250445;999999991487871;2;"9,99"
327;11/02/2025;1250445;999999992418299;5;"49,99"
327;11/02/2025;1250445;999999992566141;1;"34,99"
327;11/02/2025;1250445;999999992499068;1;"49,99"
327;11/02/2025;1250445;999999992109540;1;"34,99"
327;11/02/2025;1250445;999999991504736;2;"9,99"
327;11/02/2025;1250445;999999992072017;1;"39,99"
327;11/02/2025;1250445;999999991504733;1;"9,99"
327;11/02/2025;1250445;999999992457280;2;"29,99"
327;11/02/2025;1250445;999999992573658;1;"34,99"
327;11/02/2025;1250445;999999992585428;3;"49,99"
327;11/02/2025;1250445;999999992629589;2;"34,99"
327;11/02/2025;1250445;999999991501895;6;"9,99"
327;11/02/2025;1250445;999999992242557;1;"7,99"
327;11/02/2025;1250445;999999992317910;2;"39,99"
327;11/02/2025;1250445;999999992496493;1;"19,99"
327;11/02/2025;1250445;999999992550780;-1;"39,99"
441;06/02/2025;1249792;999999992432892;1;
441;06/02/2025;1249792;999999992471755;1;"99,99"
441;06/02/2025;1249792;999999992549485;1;"149,99"
302;06/02/2025;1247850;999999992532459;1;"179,99"
302;06/02/2025;1247850;999999992572917;1;"229,99"
302;06/02/2025;1247850;999999992584901;1;"179,99"
053;13/02/2025;1253909;999999991766357;1;"32,99"
053;13/02/2025;1253909;999999991766356;4;"32,99"
053;13/02/2025;1253909;999999991766358;1;"32,99"
053;13/02/2025;1253909;999999992328841;1;"29,99"
053;13/02/2025;1253909;999999991419423;1;"9,99"
404;04/02/2025;1244436;999999992473880;1;"299,99"
404;04/02/2025;1244436;999999992513562;1;"69,99"
404;04/02/2025;1244436;999999992516403;1;"79,99"
404;04/02/2025;1244436;999999992534742;1;"299,99"
404;04/02/2025;1244436;999999992546501;1;"299,99"
404;04/02/2025;1244436;999999992579079;1;"499,99"
404;04/02/2025;1244436;999999992593390;1;"329,99"
404;04/02/2025;1244436;999999992622393;1;"399,99"
006;19/02/2025;1256487;999999992625438;3;"239,99"
006;19/02/2025;1256487;999999992625439;2;"239,99"
006;19/02/2025;1256487;999999992625448;2;"239,99"
006;19/02/2025;1256487;999999992625449;1;"239,99"
006;19/02/2025;1256487;999999992625456;1;"189,99"
006;19/02/2025;1256487;999999992628140;1;"109,99"
006;19/02/2025;1256487;999999992628149;2;"109,99"
006;19/02/2025;1256487;999999992628180;2;"79,99"
006;19/02/2025;1256487;999999992628206;1;"89,99"
006;19/02/2025;1256487;999999992630263;1;"139,99"
006;19/02/2025;1256487;999999992630279;1;"129,99"
006;19/02/2025;1256487;999999992630315;1;"139,99"
302;06/02/2025;1249382;999999992534811;1;"279,99"
302;06/02/2025;1249382;999999992451151;1;"119,99"
302;06/02/2025;1249382;999999992472614;1;"149,99"
302;06/02/2025;1249382;999999992483486;1;"59,99"
302;06/02/2025;1249382;999999992483507;1;"59,99"
302;06/02/2025;1249382;999999992490246;1;"149,99"
302;06/02/2025;1249382;999999992493307;1;"79,99"
302;06/02/2025;1249382;999999992546271;1;"99,99"
302;06/02/2025;1249382;999999992561056;1;"129,99"
302;06/02/2025;1249382;999999992561070;1;"99,99"
302;06/02/2025;1249382;999999992605394;1;"199,99"
031;11/02/2025;1252317;999999992626671;1;"529,99"
031;11/02/2025;1252317;999999992493972;1;"99,99"
415;20/02/2025;1256190;999999992378361;1;"239,99"
415;20/02/2025;1256191;999999992526479;1;"399,99"
068;04/02/2025;1248431;999999992330001;1;"129,99"
049;12/02/2025;1252885;999999992498886;1;"29,99"
413;24/02/2025;1257816;999999992419877;1;"249,99"
441;07/02/2025;1247986;999999992504042;2;"79,99"
441;07/02/2025;1247986;999999992586466;1;"124,99"
415;20/02/2025;1256170;999999992550336;1;"149,99"
124;04/02/2025;1247521;999999991899400;1;"139,99"
426;13/02/2025;1253517;999999992433642;1;"179,99"
426;13/02/2025;1253477;999999992435334;1;"4,99"
426;13/02/2025;1253477;999999992493719;1;"9,99"
108;11/02/2025;1251916;999999991801932;1;"39,99"
049;12/02/2025;1253332;999999992619078;1;"59,99"
049;12/02/2025;1253332;999999992572414;1;"79,99"
076;24/02/2025;1258394;999999992494345;1;"119,99"
076;24/02/2025;1258394;999999992494337;1;"89,99"
076;24/02/2025;1258394;999999992444663;1;"119,99"
076;24/02/2025;1258394;999999992444661;2;"119,99"
413;24/02/2025;1257793;999999992511163;1;"19,99"
413;24/02/2025;1257793;999999992631705;1;"99,99"
413;24/02/2025;1257793;999999992513676;1;"69,99"
413;24/02/2025;1257793;999999992597513;1;"69,99"
413;24/02/2025;1257792;999999991886753;1;"139,99"
017;10/02/2025;1250767;999999992072346;1;"149,99"
017;10/02/2025;1250767;999999992072356;1;"199,99"
017;10/02/2025;1250808;999999992566200;2;"299,99"
017;10/02/2025;1250782;999999992324425;1;"149,99"
017;10/02/2025;1250782;999999992577172;1;"299,99"
302;06/02/2025;1247841;999999992496964;1;"119,99"
441;06/02/2025;1247941;999999992574990;1;"149,99"
441;06/02/2025;1247946;999999992529280;1;"39,99"
441;06/02/2025;1247946;999999992537375;1;"49,99"
326;17/02/2025;1253060;999999992537354;1;"49,99"
326;17/02/2025;1253091;999999992456875;1;"799,99"
326;17/02/2025;1253051;999999992536094;1;"199,99"
224;10/02/2025;1250689;999999992582466;1;"369,99"
224;10/02/2025;1250689;999999992577147;1;"209,99"
224;10/02/2025;1250689;999999992584283;1;"299,99"
224;10/02/2025;1250689;999999992624879;1;"479,99"
224;10/02/2025;1250689;999999992553497;1;"289,99"
003;05/02/2025;1248721;999999992110169;1;"99,99"
003;05/02/2025;1248721;999999992284411;1;"79,99"
003;05/02/2025;1248721;999999992452174;1;"239,99"
124;05/02/2025;1248802;999999992521939;1;"349,99"
124;05/02/2025;1248802;999999992521941;1;"349,99"
124;05/02/2025;1248802;999999992525052;1;"329,99"
124;05/02/2025;1248794;999999992577158;1;"299,99"
002;13/02/2025;1253629;999999992372658;1;"29,99"
426;14/02/2025;1253536;999999992071993;1;"39,99"
426;14/02/2025;1253536;999999992440611;6;"59,99"
426;14/02/2025;1253536;999999992573240;1;"49,99"
426;14/02/2025;1253536;999999992415935;1;"59,99"
426;14/02/2025;1253536;999999992484102;1;"34,99"
426;14/02/2025;1253536;999999992575489;4;"59,99"
426;14/02/2025;1253536;999999992525723;1;"24,99"
426;14/02/2025;1253536;999999992444060;1;"69,99"
426;14/02/2025;1253536;999999992320480;1;"14,99"
426;14/02/2025;1253536;999999992499067;1;"44,99"
426;14/02/2025;1253536;999999992418299;3;"49,99"
426;14/02/2025;1253536;999999992533596;1;"59,99"
426;14/02/2025;1253536;999999992519263;3;"39,99"
426;14/02/2025;1253536;999999992071991;2;"39,99"
426;14/02/2025;1253536;999999992320461;-1;"9,99"
426;14/02/2025;1253536;999999992533597;1;"59,99"
218;06/02/2025;1249233;999999992624923;1;"269,99"
218;06/02/2025;1249233;999999992589918;1;"149,99"
217;03/02/2025;1246921;999999992036636;1;"189,99"
217;03/02/2025;1246942;999999992586663;1;"149,99"
217;03/02/2025;1246942;999999992627392;1;"189,99"
217;03/02/2025;1246942;999999992524998;1;"129,99"
217;03/02/2025;1246942;999999992591211;1;"199,99"
217;03/02/2025;1246942;999999992595308;1;"229,99"
217;03/02/2025;1246942;999999992454027;1;"179,99"
217;03/02/2025;1246942;999999992591233;1;"189,99"
217;03/02/2025;1246942;999999992580640;1;"189,99"
217;03/02/2025;1246942;999999992524848;1;"129,99"
217;03/02/2025;1246942;999999992558909;1;"249,99"
217;03/02/2025;1246942;999999992560377;1;"229,99"
217;03/02/2025;1246942;999999992606727;1;"129,99"
217;03/02/2025;1246942;999999992627398;1;"189,99"
217;03/02/2025;1246942;999999992627407;1;"199,99"
217;03/02/2025;1246942;999999992629884;1;"179,99"
224;10/02/2025;1250646;999999992441643;1;"27,99"
224;10/02/2025;1250646;999999992607222;1;"49,99"
017;11/02/2025;1251871;999999992025113;1;"39,99"
004;17/02/2025;1255022;999999992079294;1;"149,99"
067;17/02/2025;1255176;999999992522127;2;"16,99"
067;17/02/2025;1255176;999999992328842;1;"29,99"
067;17/02/2025;1255176;999999992320319;1;"14,99"
124;04/02/2025;1247524;999999992300424;1;"169,99"
124;04/02/2025;1247524;999999992031500;1;"19,99"
124;04/02/2025;1247524;999999992124071;1;"129,99"
124;04/02/2025;1247524;999999992300423;1;"169,99"
124;04/02/2025;1247524;999999992456770;1;"179,99"
124;04/02/2025;1247524;999999992576883;1;"99,99"
124;04/02/2025;1247524;999999992583160;1;"249,99"
028;18/02/2025;1255864;999999992578458;1;"89,99"
028;18/02/2025;1255864;999999992503769;1;"29,99"
028;18/02/2025;1255862;999999992595440;1;"79,99"
028;18/02/2025;1255862;999999992620366;1;"159,99"
441;07/02/2025;1247928;999999991955452;-1;"14,99"
441;07/02/2025;1247928;999999992033486;4;"74,99"
441;07/02/2025;1247928;999999992512740;1;"69,99"
441;07/02/2025;1247928;999999992573778;1;"59,99"
017;11/02/2025;1251871;999999992498177;1;"19,99"
017;11/02/2025;1251871;999999992498178;1;"19,99"
017;11/02/2025;1251871;999999991998239;1;"44,99"
017;11/02/2025;1251871;999999991836492;1;"149,99"
017;11/02/2025;1251871;999999991801934;1;"39,99"
017;11/02/2025;1251871;999999991893069;2;"39,99"
017;11/02/2025;1251871;999999992568747;1;"19,99"
017;11/02/2025;1251871;999999992522127;1;"16,99"
017;11/02/2025;1251871;999999991948420;1;"39,99"
017;11/02/2025;1251871;999999992440546;1;"19,99"
017;11/02/2025;1251871;999999992594679;1;"29,99"
017;11/02/2025;1251871;999999992346821;1;"149,99"
017;11/02/2025;1251871;999999992346822;1;"149,99"
017;11/02/2025;1251871;999999992317919;1;"39,99"
017;11/02/2025;1251871;999999992317909;1;"39,99"
017;11/02/2025;1251871;999999991805647;1;"149,99"
017;11/02/2025;1251871;999999992609435;4;"39,99"
017;11/02/2025;1251871;999999992609436;3;"39,99"
017;11/02/2025;1251871;999999992111506;1;"19,99"
017;11/02/2025;1251871;999999992519263;1;"39,99"
367;19/02/2025;1255130;999999992573926;1;"159,99"
404;03/02/2025;1244396;999999992533659;1;"99,99"
302;06/02/2025;1247805;999999992520353;1;"139,99"
302;06/02/2025;1247805;999999992520354;1;"139,99"
302;06/02/2025;1247805;999999991804134;1;"69,99"
302;06/02/2025;1247805;999999992300424;1;"69,99"
302;06/02/2025;1247805;999999992499749;1;"69,99"
302;06/02/2025;1247805;999999992539684;1;"179,99"
302;06/02/2025;1247805;999999992553224;1;"179,99"
302;06/02/2025;1247805;999999992557469;1;"139,99"
302;06/02/2025;1247805;999999992565692;1;"139,99"
218;06/02/2025;1249240;999999992333760;1;"259,99"
218;06/02/2025;1249247;999999992628325;1;"129,99"
218;06/02/2025;1249247;999999992599352;1;"179,99"
218;06/02/2025;1249217;999999991686817;1;"59,99"
367;21/02/2025;1255143;999999991863788;1;"79,99"
367;21/02/2025;1255143;999999992504029;1;"89,99"
367;21/02/2025;1255143;999999992504039;1;"79,99"
367;21/02/2025;1255143;999999992621965;1;"79,99"
441;07/02/2025;1247985;999999992504024;1;"69,99"
441;07/02/2025;1247985;999999992621950;1;"79,99"
302;06/02/2025;1247800;999999992624209;1;"99,99"
302;06/02/2025;1247800;999999992479507;2;"69,99"
302;06/02/2025;1247800;999999992480098;1;"69,99"
302;06/02/2025;1247800;999999992524092;1;"69,99"
006;21/02/2025;1257523;999999992438560;2;"279,99"
006;21/02/2025;1257523;999999992438561;1;"279,99"
006;21/02/2025;1257523;999999992465975;1;"349,99"
006;21/02/2025;1257523;999999992641352;2;"349,99"
367;21/02/2025;1254998;999999992036636;1;"189,99"
367;21/02/2025;1254998;999999992315258;2;"74,99"
367;21/02/2025;1254998;999999992615039;1;"149,99"
367;21/02/2025;1254998;999999992578625;1;"139,99"
367;21/02/2025;1254998;999999992476544;1;"199,99"
367;21/02/2025;1254998;999999992572592;1;"69,99"
367;21/02/2025;1254998;999999992625000;1;"79,99"
327;11/02/2025;1250436;999999992378589;2;"199,99"
058;13/02/2025;1253242;999999991980767;1;"59,99"
058;13/02/2025;1253242;999999992271122;1;"56,99"
058;13/02/2025;1253242;999999992572577;1;"59,99"
058;13/02/2025;1253242;999999992572579;1;"59,99"
058;13/02/2025;1253242;999999992354134;1;"19,99"
209;12/02/2025;1252764;999999992027555;1;"279,99"
116;04/02/2025;1247788;999999992495780;1;"99,99"
006;21/02/2025;1257514;999999992609516;1;"349,99"
006;21/02/2025;1257514;999999992462643;1;"129,99"
019;25/02/2025;1259360;999999992606200;1;"199,99"
019;25/02/2025;1259360;999999992497340;1;"84,99"
019;25/02/2025;1259360;999999992612739;1;"239,99"
019;25/02/2025;1259360;999999992593108;1;"199,99"
019;25/02/2025;1259360;999999992574730;1;"79,99"
019;25/02/2025;1259360;999999992610095;1;"199,99"
203;20/02/2025;1254867;999999992280935;1;"39,99"
203;20/02/2025;1254867;999999992496055;1;"79,99"
006;20/02/2025;1256999;999999992574346;1;"179,99"
006;20/02/2025;1256999;999999992635407;1;"159,99"
006;20/02/2025;1256999;999999991686814;1;"59,99"
006;20/02/2025;1256999;999999992456124;1;"59,99"
203;20/02/2025;1254868;999999992238761;1;"59,99"
203;20/02/2025;1254868;999999992257190;-1;"29,99"
209;12/02/2025;1252724;999999992583526;1;"99,99"
209;12/02/2025;1252724;999999992592317;1;"109,99"
209;12/02/2025;1252724;999999992499294;1;"29,99"
404;04/02/2025;1244382;999999992495748;1;"29,99"
404;04/02/2025;1244382;999999992495750;1;"29,99"
404;04/02/2025;1244382;999999992495774;1;"29,99"
404;04/02/2025;1244382;999999992546082;1;"9,99"
404;04/02/2025;1244382;999999992574513;2;"69,99"
404;04/02/2025;1244382;999999992575100;1;"49,99"
404;04/02/2025;1244382;999999992575136;1;"39,99"
404;04/02/2025;1244382;999999992575207;1;"59,99"
404;04/02/2025;1244382;999999992575222;1;"59,99"
404;04/02/2025;1244382;999999992575256;1;"49,99"
404;04/02/2025;1244382;999999992575306;1;"29,99"
404;04/02/2025;1244382;999999992575307;1;"29,99"
404;04/02/2025;1244382;999999992575350;1;"29,99"
404;04/02/2025;1244382;999999992632730;1;"59,99"
404;04/02/2025;1244382;999999992632731;1;"59,99"
404;04/02/2025;1244418;999999992577327;1;"59,99"
404;04/02/2025;1244418;999999992627029;1;"79,99"
404;04/02/2025;1244418;999999992621077;1;"59,99"
404;04/02/2025;1244418;999999992459486;1;"59,99"
404;04/02/2025;1244418;999999992494292;1;"69,99"
404;04/02/2025;1244418;999999992494673;1;"29,99"
404;04/02/2025;1244418;999999992272711;1;"19,99"
404;04/02/2025;1244418;999999992494672;1;"29,99"
404;04/02/2025;1244418;999999992494674;1;"29,99"
106;12/02/2025;1253028;999999992602873;1;"69,99"
441;06/02/2025;1247964;999999992296824;1;"399,99"
441;06/02/2025;1247964;999999992278517;1;"399,99"
203;20/02/2025;1254877;999999992461062;1;"149,99"
203;20/02/2025;1254877;999999992025967;1;"39,99"
203;20/02/2025;1254877;999999992268254;2;"179,99"
203;20/02/2025;1254877;999999992288296;1;"29,99"
203;20/02/2025;1254877;999999992303395;1;"79,99"
203;20/02/2025;1254877;999999992329638;1;"199,99"
203;20/02/2025;1254877;999999992334041;1;"179,99"
203;20/02/2025;1254877;999999992334042;1;"179,99"
203;20/02/2025;1254877;999999992342278;1;"399,99"
203;20/02/2025;1254877;999999992521239;1;"229,99"
203;20/02/2025;1254877;999999992521241;1;"229,99"
203;20/02/2025;1254877;999999992521247;1;"229,99"
203;20/02/2025;1254877;999999992536657;2;"329,99"
203;20/02/2025;1254877;999999992536658;1;"329,99"
203;20/02/2025;1254877;999999992552171;1;"379,99"
203;20/02/2025;1254877;999999992556686;1;"329,99"
203;20/02/2025;1254877;999999992556689;1;"329,99"
203;20/02/2025;1254877;999999992570019;1;"199,99"
124;03/02/2025;1246995;999999992606074;1;"189,99"
124;03/02/2025;1246995;999999992590809;1;"99,99"
124;03/02/2025;1246995;999999992530126;1;"329,99"
124;03/02/2025;1246995;999999992550117;1;"119,99"
124;03/02/2025;1246995;999999992551934;1;"99,99"
124;03/02/2025;1246995;999999992594219;1;"59,99"
302;05/02/2025;1247789;999999991686814;1;"59,99"
302;05/02/2025;1247789;999999991686816;1;"59,99"
441;06/02/2025;1247936;999999991780706;1;"299,99"
441;06/02/2025;1247936;999999992571611;1;"259,99"
367;20/02/2025;1255117;999999992528191;2;"99,99"
367;20/02/2025;1255117;999999992527152;1;"99,99"
367;20/02/2025;1255117;999999992531211;1;"159,99"
367;20/02/2025;1255117;999999992531210;1;"159,99"
367;20/02/2025;1255117;999999992621436;2;"149,99"
367;20/02/2025;1255117;999999992486229;1;"229,99"
367;20/02/2025;1255117;999999992590167;1;"109,99"
367;20/02/2025;1255117;999999992600997;1;"129,99"
367;20/02/2025;1255117;999999992531901;1;"199,99"
367;20/02/2025;1255117;999999992531894;1;"149,99"
367;20/02/2025;1255117;999999992629725;1;"159,99"
367;20/02/2025;1255117;999999992629715;1;"159,99"
367;20/02/2025;1255117;999999992629712;1;"179,99"
367;20/02/2025;1255117;999999992513072;1;"89,99"
367;20/02/2025;1255117;999999992524921;1;"149,99"
367;20/02/2025;1255117;999999992525037;1;"129,99"
367;20/02/2025;1255117;999999992641249;1;"149,99"
367;20/02/2025;1255117;999999992550643;1;"79,99"
