LOJA;DATA;COMPLEMENTO;SKU;QTDEMOVIMENTADA;VALOR
600;01/05/2025;1287459;999999992613659;6;"119,99"
600;01/05/2025;1287459;999999992613660;6;"119,99"
600;01/05/2025;1287459;999999992613661;4;"119,99"
600;01/05/2025;1287459;999999992613662;2;"119,99"
600;01/05/2025;1287459;999999992613980;1;"99,99"
600;01/05/2025;1287459;999999992616672;1;"119,99"
209;08/05/2025;1291852;999999992527783;1;"249,99"
209;08/05/2025;1291852;999999992527775;1;"299,99"
209;08/05/2025;1291852;999999992570134;3;"349,99"
209;08/05/2025;1291852;999999992528347;1;"209,99"
209;08/05/2025;1291852;999999992532713;1;"349,99"
209;08/05/2025;1291852;999999992532881;1;"399,99"
074;06/05/2025;1290426;999999992628168;1;"79,99"
074;06/05/2025;1290426;999999992504862;1;"129,99"
074;06/05/2025;1290426;999999992469093;1;"79,99"
074;06/05/2025;1290426;999999992538414;1;"129,99"
074;06/05/2025;1290426;999999992596654;1;"89,99"
074;06/05/2025;1290426;999999992628204;1;"89,99"
074;06/05/2025;1290430;999999992499176;1;"109,99"
074;06/05/2025;1290430;999999992592089;1;"169,99"
203;05/05/2025;1288808;999999992282308;1;"249,99"
203;05/05/2025;1288808;999999992288408;1;"79,99"
203;05/05/2025;1288808;999999992298410;1;"379,99"
203;05/05/2025;1288808;999999992339746;-1;"129,99"
203;05/05/2025;1288808;999999992345006;2;"349,99"
203;05/05/2025;1288808;999999992536613;1;"379,99"
203;05/05/2025;1288808;999999992546518;2;"499,99"
203;05/05/2025;1288808;999999992576770;2;"379,99"
074;06/05/2025;1291100;999999992536359;1;"79,99"
022;09/05/2025;1292285;999999992544002;1;"129,99"
217;09/05/2025;1292164;999999992438561;1;"279,99"
217;09/05/2025;1292164;999999992440035;1;"199,99"
217;09/05/2025;1292161;999999991805139;1;"219,99"
217;09/05/2025;1292161;999999992087508;1;"219,99"
338;06/05/2025;1290577;999999992071990;1;"39,99"
338;06/05/2025;1290577;999999992071993;1;"39,99"
338;06/05/2025;1290577;999999992440611;1;"59,99"
338;06/05/2025;1290577;999999992573240;1;"49,99"
338;06/05/2025;1290577;999999992596787;1;"109,99"
338;06/05/2025;1290577;999999992358321;1;"69,99"
338;06/05/2025;1290577;999999991998239;11;"44,99"
338;06/05/2025;1290577;999999992444059;1;"69,99"
338;06/05/2025;1290577;999999992526830;6;"39,99"
338;06/05/2025;1290577;999999992072017;1;"39,99"
338;06/05/2025;1290577;999999992447818;6;"44,99"
338;06/05/2025;1290577;999999992601693;1;"109,99"
338;06/05/2025;1290577;999999991801935;1;"39,99"
338;06/05/2025;1290577;999999992444058;1;"69,99"
338;06/05/2025;1290577;999999992499068;1;"49,99"
338;06/05/2025;1290577;999999992514845;1;"49,99"
338;06/05/2025;1290577;999999992525725;2;"29,99"
439;08/05/2025;1291538;999999992606240;1;"99,99"
439;08/05/2025;1291538;999999991985748;1;"69,99"
439;08/05/2025;1291538;999999992422852;1;
439;08/05/2025;1291538;999999992481403;1;"69,99"
439;08/05/2025;1291538;999999992625659;1;"139,99"
439;08/05/2025;1291575;999999992530527;1;"199,99"
439;08/05/2025;1291575;999999992547278;1;"319,99"
439;08/05/2025;1291508;999999991951247;1;"59,99"
439;08/05/2025;1291508;999999991951248;1;"59,99"
439;08/05/2025;1291508;999999992582456;1;"129,99"
439;08/05/2025;1291508;999999992590577;1;"59,99"
209;08/05/2025;1291845;999999992644794;1;"179,99"
439;08/05/2025;1291595;999999992594663;1;"129,99"
439;08/05/2025;1291595;999999992104880;-1;"119,99"
072;09/05/2025;1292414;999999992522126;1;"16,99"
072;09/05/2025;1292414;999999992328836;1;"14,99"
072;09/05/2025;1292414;999999991766413;1;"39,99"
072;09/05/2025;1292414;999999992575480;4;"39,99"
072;09/05/2025;1292414;999999991087268;6;"7,99"
072;09/05/2025;1292414;999999991998239;7;"44,99"
072;09/05/2025;1292414;999999990906224;12;"7,99"
072;09/05/2025;1292414;999999992586257;1;"16,99"
072;09/05/2025;1292414;999999991667325;1;"24,99"
072;09/05/2025;1292414;999999992456295;1;"39,99"
072;09/05/2025;1292414;999999992456290;1;"14,99"
072;09/05/2025;1292414;999999991504736;1;"9,99"
072;09/05/2025;1292414;999999991766359;1;"39,99"
072;09/05/2025;1292414;999999991766355;1;"39,99"
072;09/05/2025;1292414;999999992318557;1;"27,99"
072;09/05/2025;1292414;999999992490588;1;"39,99"
072;09/05/2025;1292414;999999991801932;5;"39,99"
072;09/05/2025;1292414;999999991801933;2;"39,99"
072;09/05/2025;1292414;999999991893069;5;"39,99"
072;09/05/2025;1292414;999999991801934;1;"39,99"
072;09/05/2025;1292414;999999991801935;2;"39,99"
072;09/05/2025;1292414;999999992498198;4;"19,99"
072;09/05/2025;1292414;999999992594679;1;"29,99"
006;05/05/2025;1289982;999999992530925;1;"319,99"
074;06/05/2025;1290936;999999992369492;1;"124,99"
074;06/05/2025;1290936;999999991839165;1;"109,99"
074;06/05/2025;1290936;999999992564691;2;"0,01"
074;06/05/2025;1290936;999999992564692;3;"0,01"
074;06/05/2025;1290936;999999992447094;4;"79,99"
074;06/05/2025;1290936;999999992535706;1;"129,99"
074;06/05/2025;1290936;999999992564689;3;"0,01"
074;06/05/2025;1290936;999999992564690;1;"0,01"
044;09/05/2025;1292238;999999992463819;1;"149,99"
039;08/05/2025;1291843;999999992579680;1;"599,99"
439;08/05/2025;1292103;999999992545760;1;"229,99"
439;08/05/2025;1292103;999999992580822;1;"99,99"
439;08/05/2025;1292103;999999992419122;1;"19,99"
439;08/05/2025;1292103;999999992580806;1;"79,99"
439;08/05/2025;1292103;999999992639541;1;"99,99"
439;08/05/2025;1292103;999999992660912;1;"159,99"
006;05/05/2025;1289994;999999992657418;1;"219,99"
006;05/05/2025;1289994;999999992644299;1;"209,99"
072;08/05/2025;1291971;999999992644753;1;"129,99"
072;08/05/2025;1291971;999999992578735;1;"169,99"
072;08/05/2025;1291971;999999992598934;1;"119,99"
600;01/05/2025;1287424;999999992592837;1;"699,99"
600;01/05/2025;1287424;999999992605144;1;"419,99"
600;01/05/2025;1287424;999999992605142;2;"419,99"
600;01/05/2025;1287424;999999992349743;1;"379,99"
600;01/05/2025;1287424;999999992605754;1;"399,99"
600;01/05/2025;1287424;999999992568894;2;"499,99"
600;01/05/2025;1287424;999999992568895;2;"499,99"
600;01/05/2025;1287424;999999992349745;1;"379,99"
600;01/05/2025;1287424;999999992592410;1;"179,99"
600;01/05/2025;1287424;999999992341614;1;"299,99"
600;01/05/2025;1287424;999999992341610;1;"299,99"
600;01/05/2025;1287424;999999992341611;1;"349,99"
600;01/05/2025;1287424;999999992554593;1;"249,99"
600;01/05/2025;1287424;999999992592509;1;"699,99"
600;01/05/2025;1287424;999999992448143;1;"349,99"
600;01/05/2025;1287424;999999992534269;1;"199,99"
600;01/05/2025;1287424;999999992547177;2;"169,99"
600;01/05/2025;1287424;999999992547179;2;"169,99"
600;01/05/2025;1287424;999999992547178;1;"169,99"
600;01/05/2025;1287424;999999992547182;1;"169,99"
600;01/05/2025;1287424;999999992565626;1;"449,99"
600;01/05/2025;1287424;999999992547208;6;"149,99"
600;01/05/2025;1287424;999999992547214;3;"229,99"
600;01/05/2025;1287424;999999992547207;5;"149,99"
600;01/05/2025;1287424;999999992547206;2;"149,99"
600;01/05/2025;1287424;999999992547216;2;"229,99"
600;01/05/2025;1287424;999999991932464;1;"369,99"
600;01/05/2025;1287424;999999992613439;1;"349,99"
600;01/05/2025;1287424;999999992601116;1;"319,99"
600;01/05/2025;1287424;999999992601161;1;"269,99"
600;01/05/2025;1287424;999999992613441;1;"349,99"
600;01/05/2025;1287424;999999992377945;1;"299,99"
600;01/05/2025;1287424;999999992603296;1;"229,99"
600;01/05/2025;1287424;999999992603297;3;"229,99"
600;01/05/2025;1287424;999999992603298;1;"229,99"
600;01/05/2025;1287424;999999992602276;1;"349,99"
600;01/05/2025;1287424;999999992603279;2;"169,99"
600;01/05/2025;1287424;999999992603266;1;"179,99"
600;01/05/2025;1287424;999999992603269;1;"179,99"
600;01/05/2025;1287424;999999992603288;1;"169,99"
600;01/05/2025;1287424;999999992603290;1;"169,99"
600;01/05/2025;1287424;999999992603291;1;"169,99"
600;01/05/2025;1287424;999999992603293;1;"229,99"
600;01/05/2025;1287424;999999992603280;2;"169,99"
600;01/05/2025;1287424;999999992603281;3;"169,99"
600;01/05/2025;1287424;999999992603282;4;"169,99"
600;01/05/2025;1287424;999999992603284;1;"169,99"
600;01/05/2025;1287424;999999992603286;2;"169,99"
600;01/05/2025;1287424;999999992603287;1;"169,99"
600;01/05/2025;1287424;999999992352467;1;"149,99"
600;01/05/2025;1287424;999999992604985;1;"799,99"
600;01/05/2025;1287424;999999992517018;1;"399,99"
600;01/05/2025;1287424;999999992601035;1;"199,99"
600;01/05/2025;1287424;999999991932465;1;"369,99"
600;01/05/2025;1287424;999999992370183;2;"149,99"
600;01/05/2025;1287424;999999992377941;1;"299,99"
600;01/05/2025;1287424;999999992488968;1;"199,99"
600;01/05/2025;1287424;999999992488980;1;"249,99"
600;01/05/2025;1287424;999999992533897;3;"329,99"
600;01/05/2025;1287424;999999992533899;1;"329,99"
600;01/05/2025;1287424;999999992540582;1;"349,99"
600;01/05/2025;1287424;999999992543485;1;"119,99"
600;01/05/2025;1287424;999999992545860;2;"349,99"
600;01/05/2025;1287424;999999992547209;1;"149,99"
600;01/05/2025;1287424;999999992561088;1;"349,99"
203;02/05/2025;1288760;999999992089548;-1;"49,99"
203;02/05/2025;1288760;999999992102113;1;"9,99"
203;02/05/2025;1288760;999999992535802;-1;"39,99"
203;02/05/2025;1288774;999999992092870;1;"69,99"
203;02/05/2025;1288774;999999992273588;1;"69,99"
203;02/05/2025;1288774;999999992273632;1;"59,99"
203;02/05/2025;1288774;999999992297287;1;"39,99"
203;02/05/2025;1288774;999999992308480;1;"39,99"
203;02/05/2025;1288774;999999992360218;1;"59,99"
203;02/05/2025;1288774;999999992360590;-1;"76,99"
203;02/05/2025;1288827;999999992117989;-2;"9,99"
203;02/05/2025;1288827;999999992117990;-2;"9,99"
203;02/05/2025;1288827;999999992118411;-1;"19,99"
203;02/05/2025;1288827;999999992130419;1;"9,99"
203;02/05/2025;1288827;999999992141912;1;"0,99"
203;02/05/2025;1288827;999999992143973;2;"2,99"
203;02/05/2025;1288827;999999992144375;2;"19,99"
203;02/05/2025;1288827;999999992169511;1;"2,99"
203;02/05/2025;1288827;999999992194920;-1;"149,99"
203;02/05/2025;1288827;999999992236378;-1;"12,99"
203;02/05/2025;1288827;999999992248597;-1;"7,99"
203;02/05/2025;1288827;999999992256056;-1;"139,99"
203;02/05/2025;1288827;999999992266349;1;"19,99"
203;02/05/2025;1288827;999999992357994;1;"19,99"
203;02/05/2025;1288827;999999992496214;-3;"7,99"
203;02/05/2025;1288827;999999992498632;-3;"7,99"
600;01/05/2025;1287424;999999992592416;1;"179,99"
600;01/05/2025;1287424;999999992592508;1;"699,99"
600;01/05/2025;1287424;999999992601037;1;"199,99"
600;01/05/2025;1287424;999999992601039;1;"199,99"
600;01/05/2025;1287424;999999992603294;2;"229,99"
600;01/05/2025;1287424;999999992605143;5;"419,99"
600;01/05/2025;1287424;999999992606010;1;"599,99"
600;01/05/2025;1287459;999999992601883;1;"99,99"
600;01/05/2025;1287459;999999992601958;1;"109,99"
600;01/05/2025;1287459;999999992602021;2;"59,99"
600;01/05/2025;1287459;999999992602023;1;"59,99"
600;01/05/2025;1287459;999999992602035;4;"59,99"
600;01/05/2025;1287459;999999992602036;8;"59,99"
600;01/05/2025;1287459;999999992602037;12;"59,99"
600;01/05/2025;1287459;999999992602039;8;"59,99"
600;01/05/2025;1287459;999999992602015;2;"59,99"
600;01/05/2025;1287459;999999992601600;1;"119,99"
600;01/05/2025;1287459;999999992601601;3;"119,99"
600;01/05/2025;1287459;999999992601602;3;"119,99"
600;01/05/2025;1287459;999999992601603;2;"119,99"
600;01/05/2025;1287459;999999992601604;1;"119,99"
600;01/05/2025;1287459;999999992529013;1;"129,99"
600;01/05/2025;1287459;999999992595573;1;"149,99"
600;01/05/2025;1287459;999999992601674;4;"69,99"
600;01/05/2025;1287459;999999992601832;2;"89,99"
600;01/05/2025;1287459;999999992601833;1;"89,99"
600;01/05/2025;1287459;999999992601824;1;"89,99"
600;01/05/2025;1287459;999999992601830;3;"89,99"
600;01/05/2025;1287459;999999992601846;1;"89,99"
600;01/05/2025;1287459;999999992579951;1;"129,99"
600;01/05/2025;1287459;999999992601599;1;"119,99"
600;01/05/2025;1287459;999999992579625;1;"109,99"
600;01/05/2025;1287459;999999992602340;2;"99,99"
600;01/05/2025;1287459;999999992531705;1;"139,99"
600;01/05/2025;1287459;999999992591042;1;"129,99"
600;01/05/2025;1287459;999999992506699;1;"99,99"
600;01/05/2025;1287459;999999992481500;2;"59,99"
600;01/05/2025;1287459;999999992506683;1;"99,99"
600;01/05/2025;1287459;999999992506684;6;"99,99"
600;01/05/2025;1287459;999999992508642;9;"119,99"
600;01/05/2025;1287459;999999992508643;18;"119,99"
600;01/05/2025;1287459;999999992508644;27;"119,99"
600;01/05/2025;1287459;999999992508645;27;"119,99"
600;01/05/2025;1287459;999999992508646;18;"119,99"
600;01/05/2025;1287459;999999992508647;9;"119,99"
600;01/05/2025;1287459;999999992509979;6;"129,99"
600;01/05/2025;1287459;999999992509980;12;"129,99"
600;01/05/2025;1287459;999999992509981;18;"129,99"
600;01/05/2025;1287459;999999992509982;18;"129,99"
600;01/05/2025;1287459;999999992509983;12;"129,99"
600;01/05/2025;1287459;999999992509984;6;"129,99"
600;01/05/2025;1287459;999999992564608;1;"119,99"
600;01/05/2025;1287459;999999992573334;2;"149,99"
600;01/05/2025;1287459;999999992574678;1;"119,99"
600;01/05/2025;1287459;999999992574679;3;"119,99"
600;01/05/2025;1287459;999999992574680;2;"119,99"
600;01/05/2025;1287459;999999992574681;2;"119,99"
600;01/05/2025;1287459;999999992591041;3;"129,99"
600;01/05/2025;1287459;999999992591054;1;"129,99"
600;01/05/2025;1287459;999999992591055;1;"129,99"
600;01/05/2025;1287459;999999992591057;3;"129,99"
600;01/05/2025;1287459;999999992597570;1;"89,99"
600;01/05/2025;1287459;999999992597576;1;"89,99"
600;01/05/2025;1287459;999999992600009;3;"99,99"
600;01/05/2025;1287459;999999992600010;1;"99,99"
600;01/05/2025;1287459;999999992600020;1;"79,99"
600;01/05/2025;1287459;999999992600044;1;"119,99"
600;01/05/2025;1287459;999999992601504;5;"119,99"
600;01/05/2025;1287459;999999992601505;30;"119,99"
338;06/05/2025;1290553;999999992473035;2;"119,99"
338;06/05/2025;1290553;999999992473029;1;"99,99"
338;06/05/2025;1290553;999999992587169;1;"199,99"
338;06/05/2025;1290553;999999992601695;1;"159,99"
338;06/05/2025;1290553;999999992601696;2;"159,99"
338;06/05/2025;1290553;999999992627694;1;"179,99"
338;06/05/2025;1290553;999999992629705;1;"149,99"
338;06/05/2025;1290553;999999992638383;1;"149,99"
338;06/05/2025;1290533;999999991780665;1;"259,99"
345;06/05/2025;1290141;999999992606568;1;"179,99"
345;06/05/2025;1290141;999999992460155;1;"179,99"
345;06/05/2025;1290141;999999992527322;3;"199,99"
345;06/05/2025;1290141;999999992524820;1;"169,99"
345;06/05/2025;1290141;999999992527514;1;"169,99"
345;06/05/2025;1290141;999999992027723;2;"179,99"
345;06/05/2025;1290141;999999992489644;1;"179,99"
345;06/05/2025;1290141;999999992524894;1;"199,99"
345;06/05/2025;1290141;999999992606569;1;"179,99"
345;06/05/2025;1290141;999999992606586;1;"279,99"
006;05/05/2025;1289992;999999992081819;1;"39,99"
006;05/05/2025;1289992;999999992573328;1;"129,99"
006;05/05/2025;1289992;999999992591607;1;"139,99"
006;05/05/2025;1289992;999999991906683;1;"49,99"
006;05/05/2025;1289992;999999992577660;1;"119,99"
345;05/05/2025;1290066;999999992574342;1;"179,99"
345;05/05/2025;1290066;999999992574347;1;"179,99"
345;05/05/2025;1290099;999999992364986;1;"79,99"
072;08/05/2025;1291976;999999992355151;1;"179,99"
072;08/05/2025;1291976;999999992594163;1;"89,99"
072;08/05/2025;1291976;999999992643298;1;"179,99"
076;08/05/2025;1291917;999999992496225;1;"7,99"
076;08/05/2025;1291917;999999991766356;1;"39,99"
076;08/05/2025;1291917;999999992456295;1;"39,99"
203;02/05/2025;1288778;999999992238801;1;"169,99"
203;02/05/2025;1288778;999999992303733;1;"79,99"
203;02/05/2025;1288778;999999992361243;1;"399,99"
203;02/05/2025;1288778;999999992364365;-1;"99,99"
203;02/05/2025;1288778;999999992563551;1;"179,99"
439;08/05/2025;1291533;999999992533394;1;"79,99"
333;08/05/2025;1291324;999999992349742;1;"399,99"
333;08/05/2025;1291324;999999992529512;1;"299,99"
072;08/05/2025;1291972;999999992596616;1;"139,99"
072;08/05/2025;1292067;999999992629673;1;"199,99"
074;07/05/2025;1291090;999999992318566;1;"27,99"
074;07/05/2025;1291090;999999991504736;2;"9,99"
074;07/05/2025;1291090;999999992358001;1;"29,99"
074;07/05/2025;1291090;999999992363464;1;"29,99"
074;07/05/2025;1291090;999999992589890;1;"39,99"
338;06/05/2025;1290588;999999991412242;1;"64,99"
338;06/05/2025;1290588;999999992585332;1;"399,99"
338;06/05/2025;1290588;999999992104880;1;"119,99"
338;06/05/2025;1290588;999999992610478;1;"129,99"
338;06/05/2025;1290588;999999992027555;1;"299,99"
338;06/05/2025;1290588;999999992638416;1;"179,99"
338;06/05/2025;1290588;999999992533603;1;"199,99"
345;06/05/2025;1290182;999999992526230;1;"49,99"
338;07/05/2025;1290569;999999992573894;1;"89,99"
338;07/05/2025;1290569;999999992573919;1;"199,99"
338;07/05/2025;1290569;999999992624316;1;"199,99"
345;06/05/2025;1290147;999999992486230;1;"229,99"
345;06/05/2025;1290147;999999992630773;1;"109,99"
345;06/05/2025;1290147;999999992533201;1;"129,99"
345;06/05/2025;1290147;999999992531687;1;"169,99"
345;06/05/2025;1290147;999999992531108;1;"149,99"
345;06/05/2025;1290147;999999992531890;1;"199,99"
345;06/05/2025;1290147;999999992531891;1;"199,99"
345;06/05/2025;1290147;999999992532311;1;"129,99"
345;06/05/2025;1290147;999999992533202;1;"129,99"
439;08/05/2025;1291563;999999992325920;1;"149,99"
439;08/05/2025;1291563;999999992421259;-1;"119,99"
439;08/05/2025;1291563;999999992628706;1;"169,99"
439;08/05/2025;1291560;999999992457534;2;"149,99"
203;02/05/2025;1288780;999999992251363;-1;"59,99"
203;02/05/2025;1288780;999999992251505;1;"49,99"
203;02/05/2025;1288780;999999992260774;1;"49,99"
203;02/05/2025;1288780;999999992357189;1;"59,99"
203;02/05/2025;1288780;999999992357429;1;"59,99"
203;02/05/2025;1288780;999999992550063;1;"149,99"
072;09/05/2025;1292389;999999992621972;1;"99,99"
072;09/05/2025;1292389;999999991602748;1;"49,99"
072;09/05/2025;1292389;999999992484510;1;"69,99"
226;02/05/2025;1288934;999999992361242;1;"399,99"
226;02/05/2025;1288934;999999992590058;1;"179,99"
224;05/05/2025;1289679;999999992625565;1;"169,99"
124;01/05/2025;1288834;999999992505427;1;"169,99"
600;01/05/2025;1287457;999999992598205;1;"149,99"
600;01/05/2025;1287457;999999992598195;1;"149,99"
600;01/05/2025;1287457;999999992598167;1;"149,99"
600;01/05/2025;1287457;999999992598245;1;"169,99"
600;01/05/2025;1287457;999999992598227;1;"209,99"
600;01/05/2025;1287457;999999992597869;2;"219,99"
600;01/05/2025;1287457;999999992597836;1;"179,99"
600;01/05/2025;1287457;999999992597974;1;"169,99"
600;01/05/2025;1287457;999999992604777;1;"239,99"
600;01/05/2025;1287457;999999992604752;1;"199,99"
600;01/05/2025;1287457;999999992598689;1;"169,99"
600;01/05/2025;1287457;999999992598323;1;"179,99"
600;01/05/2025;1287457;999999992598282;1;"169,99"
600;01/05/2025;1287457;999999992598347;1;"159,99"
600;01/05/2025;1287457;999999992598339;1;"179,99"
600;01/05/2025;1287457;999999992598357;1;"159,99"
600;01/05/2025;1287457;999999992598445;1;"199,99"
600;01/05/2025;1287457;999999992598435;1;"199,99"
600;01/05/2025;1287457;999999992598438;1;"199,99"
600;01/05/2025;1287457;999999992598459;1;"179,99"
600;01/05/2025;1287457;999999992454760;2;"129,99"
600;01/05/2025;1287457;999999992454761;4;"129,99"
600;01/05/2025;1287457;999999992454762;6;"129,99"
600;01/05/2025;1287457;999999992454763;6;"129,99"
600;01/05/2025;1287457;999999992454764;4;"129,99"
600;01/05/2025;1287457;999999992454765;2;"129,99"
600;01/05/2025;1287457;999999992597872;1;"219,99"
600;01/05/2025;1287457;999999992598061;2;"149,99"
600;01/05/2025;1287457;999999992598062;4;"149,99"
600;01/05/2025;1287457;999999992598063;6;"149,99"
600;01/05/2025;1287457;999999992598064;6;"149,99"
600;01/05/2025;1287457;999999992598065;4;"149,99"
600;01/05/2025;1287457;999999992598066;2;"149,99"
600;01/05/2025;1287457;999999992598203;1;"149,99"
600;01/05/2025;1287457;999999992598315;1;"189,99"
600;01/05/2025;1287457;999999992598464;1;"179,99"
600;01/05/2025;1287457;999999992598691;1;"169,99"
072;08/05/2025;1291986;999999992489801;1;"54,99"
072;08/05/2025;1291986;999999992573761;1;"69,99"
072;08/05/2025;1291986;999999992572591;1;"69,99"
212;06/05/2025;1290667;999999992640699;1;"299,99"
212;06/05/2025;1290667;999999992644872;1;"249,99"
212;06/05/2025;1290667;999999992583144;1;"249,99"
212;06/05/2025;1290667;999999992649820;1;"169,99"
338;07/05/2025;1290562;999999992528015;1;"499,99"
338;07/05/2025;1290562;999999992528016;1;"499,99"
338;07/05/2025;1290562;999999992585470;1;"179,99"
338;07/05/2025;1290554;999999992646826;1;"299,99"
338;07/05/2025;1290554;999999992572958;1;"229,99"
338;07/05/2025;1290554;999999992661776;1;"259,99"
338;07/05/2025;1290554;999999992353926;1;"299,99"
338;07/05/2025;1290554;999999992646828;1;"299,99"
111;05/05/2025;1290255;999999992516229;1;"79,99"
111;05/05/2025;1290277;999999992577352;1;"79,99"
111;05/05/2025;1290277;999999992604048;1;"49,99"
111;05/05/2025;1290277;999999992628931;1;"139,99"
006;05/05/2025;1289993;999999992651673;1;"199,99"
439;08/05/2025;1291579;999999992320311;1;"14,99"
439;08/05/2025;1291579;999999992320362;1;"14,99"
439;08/05/2025;1291579;999999992613486;1;"34,99"
439;08/05/2025;1291579;999999992242557;1;"6,99"
439;08/05/2025;1291579;999999992320379;2;"14,99"
439;08/05/2025;1291579;999999992661622;1;"29,99"
439;08/05/2025;1291579;999999992193106;1;"22,99"
439;08/05/2025;1291579;999999992320328;1;"14,99"
439;08/05/2025;1291579;999999992320327;1;"14,99"
439;08/05/2025;1291579;999999992457280;4;"29,99"
439;08/05/2025;1291579;999999992519263;2;"39,99"
439;08/05/2025;1291579;999999991893069;1;"39,99"
439;08/05/2025;1291579;999999992629589;1;"34,99"
439;08/05/2025;1291579;999999992577208;3;"29,99"
439;08/05/2025;1291579;999999992187282;1;"22,99"
439;08/05/2025;1291579;999999992475270;4;"12,99"
439;08/05/2025;1291579;999999992526230;1;"49,99"
439;08/05/2025;1291579;999999992320480;1;"14,99"
439;08/05/2025;1291579;999999992416085;2;"32,99"
439;08/05/2025;1291579;999999992435582;1;"29,99"
439;08/05/2025;1291579;999999992475271;1;"12,99"
439;08/05/2025;1291579;999999992484102;1;"34,99"
439;08/05/2025;1291579;999999992509024;2;"29,99"
439;08/05/2025;1291579;999999992519661;1;"39,99"
439;08/05/2025;1291579;999999992526771;1;"79,99"
439;08/05/2025;1291579;999999992637598;1;"34,99"
345;06/05/2025;1290156;999999992583819;1;"179,99"
217;09/05/2025;1292158;999999992355374;1;"129,99"
338;06/05/2025;1290515;999999992519501;1;"69,99"
338;06/05/2025;1290521;999999992613197;1;"229,99"
345;06/05/2025;1290152;999999992586421;2;"349,99"
345;06/05/2025;1290146;999999992504647;1;"199,99"
345;06/05/2025;1290146;999999992528310;1;"199,99"
345;05/05/2025;1290109;999999992617136;1;"349,99"
072;08/05/2025;1291975;999999992593844;1;"129,99"
006;05/05/2025;1289999;999999992540101;1;"219,99"
111;06/05/2025;1290648;999999992086400;1;"59,99"
111;06/05/2025;1290648;999999991839165;1;"109,99"
111;06/05/2025;1290648;999999992441145;1;"59,99"
074;06/05/2025;1290798;999999992617292;1;"79,99"
074;06/05/2025;1290798;999999992496263;1;"99,99"
074;06/05/2025;1290798;999999992534713;1;"29,99"
006;05/05/2025;1289983;999999992553897;1;"239,99"
203;02/05/2025;1288763;999999992239997;1;"49,99"
203;02/05/2025;1288763;999999992267636;-1;"9,99"
203;02/05/2025;1288763;999999992267643;1;"9,99"
203;02/05/2025;1288762;999999992101688;1;"39,99"
203;02/05/2025;1288762;999999992244026;-1;"9,99"
203;02/05/2025;1288776;999999992372942;1;"99,99"
203;02/05/2025;1288804;999999992297050;1;"199,99"
338;06/05/2025;1290544;999999992652562;1;"399,99"
338;06/05/2025;1290544;999999992544272;1;"299,99"
600;01/05/2025;1288846;999999992480334;1;"249,99"
600;01/05/2025;1288846;999999992480335;3;"249,99"
600;01/05/2025;1288846;999999991491665;1;"249,99"
600;01/05/2025;1288846;999999991491666;1;"249,99"
600;01/05/2025;1288846;999999991491649;1;"249,99"
600;01/05/2025;1288846;999999992480340;3;"249,99"
600;01/05/2025;1288846;999999991491651;3;"249,99"
600;01/05/2025;1288846;999999992480338;2;"249,99"
600;01/05/2025;1288846;999999991491652;1;"249,99"
600;01/05/2025;1288846;999999992480339;1;"249,99"
600;01/05/2025;1288846;999999992480336;1;"249,99"
600;01/05/2025;1288846;999999991491655;1;"249,99"
600;01/05/2025;1288846;999999992547262;1;"299,99"
600;01/05/2025;1288846;999999992584895;1;"179,99"
600;01/05/2025;1288846;999999992529540;1;"189,99"
600;01/05/2025;1288846;999999992366539;1;"229,99"
600;01/05/2025;1288846;999999991657438;1;"269,99"
600;01/05/2025;1288846;999999991657437;2;"269,99"
600;01/05/2025;1288846;999999992547280;15;"299,99"
600;01/05/2025;1287435;999999992499603;1;"329,99"
600;01/05/2025;1287435;999999992569019;1;"319,99"
600;01/05/2025;1287435;999999992601295;1;"299,99"
600;01/05/2025;1287456;999999992597798;1;"159,99"
600;01/05/2025;1287456;999999992593671;1;"169,99"
600;01/05/2025;1287456;999999992615801;2;"139,99"
600;01/05/2025;1287456;999999992615802;3;"139,99"
600;01/05/2025;1287456;999999992615803;1;"139,99"
600;01/05/2025;1287456;999999992615799;1;"139,99"
600;01/05/2025;1287456;999999992598010;1;"169,99"
600;01/05/2025;1287456;999999992605138;1;"219,99"
600;01/05/2025;1287456;999999992597618;1;"159,99"
600;01/05/2025;1287456;999999992597733;1;"159,99"
600;01/05/2025;1287456;999999992597734;1;"159,99"
600;01/05/2025;1287456;999999992593595;1;"169,99"
600;01/05/2025;1287456;999999992643846;1;"159,99"
212;06/05/2025;1290666;999999992531623;1;"119,99"
600;01/05/2025;1287455;999999992610930;1;"119,99"
600;01/05/2025;1287455;999999992528969;1;"129,99"
600;01/05/2025;1287455;999999992599080;1;"209,99"
600;01/05/2025;1287455;999999992599103;1;"149,99"
600;01/05/2025;1287455;999999992578745;1;"169,99"
600;01/05/2025;1287455;999999992599227;1;"149,99"
600;01/05/2025;1287455;999999992599228;1;"149,99"
600;01/05/2025;1287455;999999992574697;1;"119,99"
600;01/05/2025;1287455;999999992464115;1;"79,99"
600;01/05/2025;1287455;999999992464113;3;"79,99"
600;01/05/2025;1287455;999999992603948;1;"179,99"
600;01/05/2025;1287455;999999992603949;1;"179,99"
600;01/05/2025;1287455;999999992603915;1;"139,99"
600;01/05/2025;1287455;999999992591620;2;"239,99"
600;01/05/2025;1287455;999999992591621;3;"239,99"
600;01/05/2025;1287455;999999992591622;3;"239,99"
