LOJA;DATA;COMPLEMENTO;SKU;QTDEMOVIMENTADA;VALOR
339;06/03/2025;1262066;999999992477516;1;"39,99"
339;06/03/2025;1262089;999999992434342;1;"39,99"
026;11/03/2025;1265579;999999992500021;1;"49,99"
026;11/03/2025;1265579;999999992594651;1;"199,99"
026;11/03/2025;1265579;999999992603641;1;"89,99"
026;11/03/2025;1265539;999999992091560;1;"79,99"
127;05/03/2025;1263500;999999991608884;1;"0,99"
127;05/03/2025;1263500;999999992015329;1;"39,99"
440;17/03/2025;1268018;999999992622188;1;"139,99"
440;17/03/2025;1268039;999999992610033;1;"139,99"
440;17/03/2025;1268048;999999992573263;1;"249,99"
349;10/03/2025;1264599;999999992471814;2;"99,99"
353;12/03/2025;1264047;999999991905175;1;"69,99"
353;12/03/2025;1264047;999999992309358;-1;"49,99"
353;12/03/2025;1264047;999999992455636;1;"129,99"
226;17/03/2025;1268404;999999992364471;1;"149,99"
226;17/03/2025;1268404;999999992574499;1;"529,99"
226;17/03/2025;1268404;999999992579099;1;"479,99"
226;17/03/2025;1268395;999999992599975;1;"99,99"
226;17/03/2025;1268397;999999992503492;1;"37,99"
226;17/03/2025;1268397;999999992534794;1;"29,99"
226;17/03/2025;1268371;999999992038943;1;"229,99"
226;17/03/2025;1268371;999999992486308;1;"219,99"
226;17/03/2025;1268371;999999992545719;1;"229,99"
226;17/03/2025;1268371;999999992576748;1;"99,99"
226;17/03/2025;1268371;999999992597409;1;"229,99"
226;17/03/2025;1268365;999999992594721;1;"259,99"
339;06/03/2025;1262116;999999992489863;1;"49,99"
339;06/03/2025;1262105;999999992625422;1;"239,99"
339;06/03/2025;1262105;999999992486229;1;"229,99"
339;06/03/2025;1262105;999999992630741;2;"109,99"
339;06/03/2025;1262105;999999992524847;1;"129,99"
339;06/03/2025;1262105;999999992590117;1;"89,99"
339;06/03/2025;1262105;999999992531896;1;"149,99"
339;06/03/2025;1262105;999999992341428;1;"119,99"
339;06/03/2025;1262105;999999992531895;1;"149,99"
339;06/03/2025;1262105;999999992527398;1;"119,99"
339;06/03/2025;1262105;999999992531676;1;"169,99"
339;06/03/2025;1262105;999999991997913;1;"129,99"
339;06/03/2025;1262105;999999992027202;1;"129,99"
339;06/03/2025;1262105;999999992504895;1;"69,99"
339;06/03/2025;1262105;999999992504898;1;"69,99"
339;06/03/2025;1262105;999999992513070;1;"89,99"
339;06/03/2025;1262105;999999992532338;1;"199,99"
339;06/03/2025;1262105;999999992533052;1;"129,99"
339;06/03/2025;1262105;999999992570123;1;"229,99"
339;06/03/2025;1262105;999999992583697;1;"169,99"
339;06/03/2025;1262105;999999992590113;2;"89,99"
339;06/03/2025;1262105;999999992601220;1;"119,99"
339;06/03/2025;1262105;999999992622955;1;"169,99"
339;06/03/2025;1262105;999999992622958;1;"159,99"
339;06/03/2025;1262105;999999992629733;1;"179,99"
339;06/03/2025;1262105;999999992630750;1;"109,99"
339;06/03/2025;1262105;999999992638675;1;"249,99"
339;06/03/2025;1262105;999999992638703;1;"129,99"
339;06/03/2025;1262105;999999992641030;1;"89,99"
117;12/03/2025;1266541;999999992538379;1;"249,99"
026;11/03/2025;1265541;999999992291452;1;"179,99"
026;11/03/2025;1265534;999999991850991;1;"299,99"
026;11/03/2025;1265534;999999992529488;1;"299,99"
026;11/03/2025;1265534;999999992112691;1;"219,99"
026;11/03/2025;1265534;999999992575812;1;"139,99"
037;18/03/2025;1269079;999999991766356;1;"32,99"
339;06/03/2025;1262102;999999992572918;1;"229,99"
339;06/03/2025;1262102;999999992647666;1;"199,99"
432;19/03/2025;1268910;999999992496379;1;"19,99"
445;21/03/2025;1269787;999999992532017;1;"59,99"
339;06/03/2025;1262046;999999992554711;1;"199,99"
339;06/03/2025;1262046;999999992378350;1;"99,99"
339;06/03/2025;1262046;999999992554700;1;"199,99"
339;06/03/2025;1262068;999999992494375;3;"19,99"
339;06/03/2025;1262068;999999992494376;1;"19,99"
339;06/03/2025;1262068;999999992630673;1;"59,99"
039;20/03/2025;1269961;999999991805626;1;"149,99"
039;20/03/2025;1269961;999999991856234;1;"149,99"
039;20/03/2025;1269961;999999992634632;1;"149,99"
120;10/03/2025;1265131;999999992586231;1;"399,99"
353;11/03/2025;1264045;999999992346472;1;"199,99"
353;11/03/2025;1264045;999999992519026;2;"249,99"
353;11/03/2025;1264045;999999992606635;2;"349,99"
353;11/03/2025;1264045;999999992573882;1;"99,99"
353;11/03/2025;1264045;999999992526897;1;"99,99"
353;11/03/2025;1264045;999999992363037;1;"129,99"
353;11/03/2025;1264045;999999992043534;1;"149,99"
353;11/03/2025;1264045;999999992580732;1;"349,99"
353;11/03/2025;1264045;999999992524963;1;"149,99"
353;11/03/2025;1264045;999999992527590;1;"99,99"
039;19/03/2025;1269669;999999992542453;1;"79,99"
039;19/03/2025;1269669;999999992625047;1;"89,99"
419;11/03/2025;1262710;999999992513123;1;"79,99"
419;11/03/2025;1262710;999999992513124;1;"79,99"
353;11/03/2025;1264052;999999992527744;1;"199,99"
417;25/03/2025;1270871;999999992221383;1;"99,99"
417;25/03/2025;1270871;999999992423012;1;"39,99"
417;25/03/2025;1270871;999999992499245;1;"69,99"
417;25/03/2025;1270871;999999992573410;1;"99,99"
417;25/03/2025;1270871;999999992610540;1;"139,99"
417;25/03/2025;1270871;999999992617590;1;"49,99"
417;25/03/2025;1270841;999999992495257;1;"29,99"
417;25/03/2025;1270841;999999992619205;1;"37,99"
417;25/03/2025;1270875;999999992459092;1;"69,99"
417;25/03/2025;1270875;999999992622096;1;"19,99"
417;25/03/2025;1270875;999999992480869;1;"69,99"
417;25/03/2025;1270875;999999992574716;1;"69,99"
417;25/03/2025;1270875;999999992597512;1;"69,99"
417;25/03/2025;1270875;999999992617448;1;"69,99"
417;25/03/2025;1270875;999999992632050;1;"19,99"
417;25/03/2025;1270842;999999992574513;1;"69,99"
417;25/03/2025;1270842;999999992575277;1;"39,99"
127;04/03/2025;1262799;999999992342059;1;"79,99"
127;04/03/2025;1262799;999999992553317;1;"139,99"
111;13/03/2025;1267030;999999992615514;1;"79,99"
003;12/03/2025;1266433;999999992499583;1;"24,99"
113;12/03/2025;1266158;999999992511009;1;"199,99"
349;12/03/2025;1265419;999999992526816;2;"129,99"
349;12/03/2025;1265419;999999992526813;1;"129,99"
349;12/03/2025;1265419;999999992532215;1;"229,99"
349;12/03/2025;1265419;999999992533034;1;"199,99"
349;12/03/2025;1265419;999999992533192;1;"149,99"
349;12/03/2025;1265419;999999992573931;1;"169,99"
349;12/03/2025;1265419;999999992573945;2;"169,99"
127;05/03/2025;1263049;999999992642438;1;"169,99"
419;11/03/2025;1262716;999999991886752;1;"159,99"
227;20/03/2025;1270189;999999992370968;1;"19,99"
227;20/03/2025;1270189;999999992275400;1;"29,99"
227;20/03/2025;1270189;999999992115214;1;"24,99"
227;20/03/2025;1270189;999999992217725;1;"29,99"
227;20/03/2025;1270189;999999991801934;1;"39,99"
227;20/03/2025;1270189;999999992236186;1;"35,99"
227;20/03/2025;1270189;999999992445650;1;"24,99"
227;20/03/2025;1270189;999999992202726;1;"29,99"
227;20/03/2025;1270189;999999992217224;1;"26,99"
227;20/03/2025;1270189;999999992236374;1;"26,99"
445;20/03/2025;1269811;999999992622429;1;"349,99"
445;20/03/2025;1269811;999999992538331;1;"399,99"
208;24/03/2025;1271434;999999992647879;1;"69,99"
109;07/03/2025;1263931;999999992375577;1;"29,99"
427;13/03/2025;1266319;999999992495710;1;"9,99"
427;13/03/2025;1266319;999999992577367;1;"59,99"
427;13/03/2025;1266319;999999992608824;1;"49,99"
427;13/03/2025;1266319;999999992609157;1;"39,99"
427;13/03/2025;1266319;999999992621081;1;"59,99"
427;13/03/2025;1266319;999999992627028;1;"79,99"
427;13/03/2025;1266319;999999992627030;1;"79,99"
427;13/03/2025;1266319;999999992630688;1;"59,99"
352;13/03/2025;1266640;999999992579499;1;"199,99"
427;13/03/2025;1266313;999999992497247;1;"79,99"
427;13/03/2025;1266300;999999992610711;1;"139,99"
061;25/03/2025;1271522;999999992094554;1;"19,99"
432;18/03/2025;1268873;999999992514749;1;"69,99"
432;18/03/2025;1268873;999999992479903;1;"69,99"
432;18/03/2025;1268873;999999992511501;1;"49,99"
432;18/03/2025;1268873;999999992573408;1;"99,99"
432;18/03/2025;1268873;999999992598590;1;"139,99"
432;18/03/2025;1268860;999999992447543;1;"169,99"
432;18/03/2025;1268860;999999992476544;1;"199,99"
432;18/03/2025;1268860;999999992356227;1;"119,99"
432;18/03/2025;1268860;999999992447544;1;"169,99"
432;18/03/2025;1268860;999999992496985;1;"199,99"
432;18/03/2025;1268860;999999992496988;1;"199,99"
432;18/03/2025;1268860;999999992521724;1;"49,99"
432;18/03/2025;1268860;999999992521737;1;"29,99"
432;18/03/2025;1268860;999999992542363;2;"179,99"
432;18/03/2025;1268860;999999992542364;1;"179,99"
432;18/03/2025;1268860;999999992590591;1;"59,99"
432;18/03/2025;1268860;999999992625048;1;"89,99"
109;10/03/2025;1265110;999999991232626;1;100
417;25/03/2025;1270897;999999992490361;1;"79,99"
417;25/03/2025;1270897;999999992575274;1;"59,99"
061;25/03/2025;1271521;999999992312115;1;"59,99"
440;18/03/2025;1268059;999999992598483;1;"99,99"
440;18/03/2025;1268059;999999992617118;1;"419,99"
353;11/03/2025;1263994;999999992599785;1;"129,99"
353;11/03/2025;1263994;999999992531579;1;"129,99"
353;11/03/2025;1263994;999999992599772;1;"129,99"
353;11/03/2025;1263994;999999992574291;1;"189,99"
353;11/03/2025;1263994;999999992582449;1;"129,99"
353;11/03/2025;1263994;999999992605563;1;"199,99"
353;11/03/2025;1264016;999999992472014;1;"149,99"
353;11/03/2025;1263992;999999992595771;1;"129,99"
353;11/03/2025;1263992;999999992572127;1;"64,99"
353;11/03/2025;1263992;999999992573778;2;"59,99"
353;11/03/2025;1264041;999999992592412;1;"189,99"
228;14/03/2025;1267481;999999992565213;1;"159,99"
003;10/03/2025;1265170;999999992529356;1;"79,99"
003;10/03/2025;1265170;999999992557524;2;"254,99"
003;10/03/2025;1265170;504726450002502;1;"39,99"
003;10/03/2025;1265170;999999991801404;1;"299,99"
061;25/03/2025;1271431;999999992317447;1;"79,99"
061;25/03/2025;1271431;999999992561344;1;"129,99"
061;25/03/2025;1271431;999999992468718;1;"199,99"
061;25/03/2025;1271431;999999992481644;1;"249,99"
061;25/03/2025;1271431;999999992641125;1;"199,99"
434;26/03/2025;1271658;999999992366849;1;"99,99"
339;05/03/2025;1262072;999999992594712;1;"259,99"
339;05/03/2025;1262072;999999992472834;1;"199,99"
430;25/03/2025;1270360;999999992453854;1;"29,99"
339;05/03/2025;1262091;999999992442980;1;"99,99"
434;26/03/2025;1271659;999999992543511;1;"129,99"
430;25/03/2025;1270393;999999992600469;1;"189,99"
430;25/03/2025;1270393;999999992600303;1;"139,99"
426;19/03/2025;1269351;999999992621036;1;"39,99"
120;10/03/2025;1265136;999999992565451;1;"449,99"
109;07/03/2025;1263930;999999992256927;1;"159,99"
109;07/03/2025;1263930;999999992606270;1;"159,99"
209;21/03/2025;1270670;999999992625006;1;"99,99"
209;21/03/2025;1270670;999999992633660;1;"179,99"
209;21/03/2025;1270670;999999992637048;1;"179,99"
434;26/03/2025;1271650;999999992575192;1;"49,99"
432;19/03/2025;1268918;999999992496203;1;"49,99"
432;19/03/2025;1268918;999999992496202;1;"49,99"
212;06/03/2025;1263816;999999992340148;1;"29,99"
212;06/03/2025;1263816;999999992340173;1;"9,99"
061;25/03/2025;1271426;999999992269515;1;"29,99"
061;25/03/2025;1271426;999999992052584;1;"119,99"
061;25/03/2025;1271426;999999992110085;1;"79,99"
061;25/03/2025;1271426;999999992269529;1;"29,99"
061;25/03/2025;1271426;999999992269967;1;"79,99"
061;25/03/2025;1271426;999999992452188;1;"169,99"
061;25/03/2025;1271426;999999992494184;1;"79,99"
339;06/03/2025;1262104;999999992532474;1;"279,99"
339;06/03/2025;1262104;999999992570136;1;"199,99"
339;06/03/2025;1262104;999999992570132;1;"179,99"
339;06/03/2025;1262104;999999992570135;3;"199,99"
339;06/03/2025;1262104;999999992532475;1;"279,99"
339;06/03/2025;1262104;999999992481674;1;"169,99"
339;06/03/2025;1262104;999999992528309;1;"199,99"
339;06/03/2025;1262104;999999992528311;1;"199,99"
339;06/03/2025;1262104;999999992528335;1;"199,99"
339;06/03/2025;1262104;999999992532481;1;"199,99"
339;06/03/2025;1262104;999999992621573;1;"429,99"
339;06/03/2025;1262117;999999992533540;1;"149,99"
339;06/03/2025;1262117;999999992227933;1;"149,99"
339;06/03/2025;1262117;999999992431035;1;"99,99"
339;06/03/2025;1262117;999999992533034;1;"199,99"
339;06/03/2025;1262117;999999992573946;1;"169,99"
339;06/03/2025;1262108;999999992525231;1;"149,99"
339;06/03/2025;1262108;999999992525235;1;"149,99"
339;06/03/2025;1262110;999999992297955;1;"179,99"
339;06/03/2025;1262110;999999992527187;1;"299,99"
208;24/03/2025;1271414;999999992617256;1;"59,99"
208;24/03/2025;1271414;999999992624952;1;"69,99"
208;24/03/2025;1271414;999999992531580;1;"129,99"
208;24/03/2025;1271414;999999992496264;1;"99,99"
208;24/03/2025;1271414;999999992516314;1;"179,99"
208;24/03/2025;1271414;999999992516316;1;"179,99"
208;24/03/2025;1271414;999999991951244;1;"59,99"
208;24/03/2025;1271414;999999992315261;1;"75,99"
208;24/03/2025;1271414;999999992447508;1;"179,99"
208;24/03/2025;1271414;999999992479196;1;"149,99"
208;24/03/2025;1271414;999999992531573;1;"129,99"
208;24/03/2025;1271414;999999992531589;2;"129,99"
208;24/03/2025;1271414;999999992572595;1;"69,99"
208;24/03/2025;1271414;999999992607234;1;"47,99"
208;24/03/2025;1271414;999999992625013;1;"99,99"
208;24/03/2025;1271414;999999992625043;1;"89,99"
432;18/03/2025;1268901;999999992496034;1;"249,99"
034;14/03/2025;1267687;999999992617241;1;"49,99"
034;14/03/2025;1267687;999999992635252;1;"139,99"
034;14/03/2025;1267687;999999992617244;-2;"49,99"
117;14/03/2025;1267531;999999992439601;1;"109,99"
117;14/03/2025;1267531;999999992054156;1;"149,99"
349;12/03/2025;1265404;999999992440028;1;"239,99"
349;12/03/2025;1265404;999999992532736;1;"199,99"
349;12/03/2025;1265404;999999992532785;1;"263,99"
349;12/03/2025;1265404;999999992573921;3;"199,99"
061;25/03/2025;1271430;999999992346435;1;"199,99"
061;25/03/2025;1271430;999999992519546;1;"399,99"
061;26/03/2025;1272190;999999992357314;1;"139,99"
061;26/03/2025;1272190;999999992343177;1;"199,99"
061;26/03/2025;1272198;999999992276585;1;"149,99"
445;21/03/2025;1269790;999999992603473;1;"399,99"
445;21/03/2025;1269790;999999992579808;1;"119,99"
445;21/03/2025;1269790;999999992580849;1;"89,99"
445;21/03/2025;1269790;999999992594699;1;"259,99"
445;21/03/2025;1269790;999999992600073;1;"149,99"
430;21/03/2025;1270460;999999992622117;1;"39,99"
430;21/03/2025;1270460;999999992504034;1;"79,99"
430;21/03/2025;1270460;999999992621960;1;"79,99"
417;25/03/2025;1270926;999999992622111;1;"39,99"
417;25/03/2025;1270926;999999992622058;1;"69,99"
417;25/03/2025;1270926;999999992504034;1;"79,99"
067;24/03/2025;1271116;999999992629201;1;"79,99"
125;26/03/2025;1271840;999999992501876;1;"399,99"
201;26/03/2025;1272159;999999992611151;1;"139,99"
339;06/03/2025;1262083;999999992425185;1;"79,99"
339;06/03/2025;1262083;999999992435441;1;"79,99"
061;26/03/2025;1271686;999999992078036;1;"29,99"
061;26/03/2025;1271686;999999992512283;1;"39,99"
061;26/03/2025;1271686;999999992498945;1;"29,99"
061;26/03/2025;1271686;999999992575229;1;"59,99"
061;26/03/2025;1271686;999999992575304;1;"29,99"
026;11/03/2025;1265533;999999992568060;1;"499,99"
352;13/03/2025;1266649;999999992439859;1;"69,99"
352;13/03/2025;1266649;999999992537680;1;"179,99"
127;04/03/2025;1262802;999999992542272;1;"179,99"
127;04/03/2025;1262802;999999991804132;1;"129,99"
127;04/03/2025;1262802;999999992541856;1;"69,99"
127;04/03/2025;1262802;999999992643298;1;"179,99"
127;04/03/2025;1262802;999999992032032;1;"19,99"
127;04/03/2025;1262802;999999992108563;1;"199,99"
127;04/03/2025;1262802;999999992290084;1;"59,99"
127;04/03/2025;1262802;999999992312328;1;"219,99"
127;04/03/2025;1262802;999999992347787;1;"79,99"
127;04/03/2025;1262802;999999992531432;1;"199,99"
127;04/03/2025;1262802;999999992557358;1;"179,99"
127;04/03/2025;1262802;999999992573423;1;"149,99"
127;04/03/2025;1262802;999999992573429;1;"149,99"
007;26/03/2025;1271914;999999992530437;1;"139,99"
007;26/03/2025;1271908;999999992108908;1;"329,99"
007;26/03/2025;1271908;999999991709593;1;"339,99"
061;26/03/2025;1271683;999999992619086;1;"59,99"
061;26/03/2025;1271683;999999992078007;1;"29,99"
061;26/03/2025;1271683;999999992497341;1;"84,99"
061;26/03/2025;1271683;999999992474264;1;"39,99"
061;26/03/2025;1271683;999999992573152;1;"89,99"
061;26/03/2025;1271683;999999992573153;1;"89,99"
061;26/03/2025;1271683;999999992573151;1;"89,99"
061;26/03/2025;1271683;999999992033428;2;"9,99"
061;26/03/2025;1271683;999999992063654;1;"19,99"
061;26/03/2025;1271683;999999992487908;1;"54,99"
109;07/03/2025;1263936;999999992553743;1;"49,99"
003;12/03/2025;1266434;999999992574521;1;"59,99"
003;12/03/2025;1266434;999999992503207;1;"49,99"
003;12/03/2025;1266435;999999992574342;2;"179,99"
026;12/03/2025;1266453;999999992625572;1;"109,99"
026;12/03/2025;1266453;999999992546838;1;"89,99"
026;12/03/2025;1266453;999999992548586;1;"59,99"
026;12/03/2025;1266453;999999992595440;1;"79,99"
432;19/03/2025;1268912;999999992621952;1;"79,99"
432;19/03/2025;1268912;999999992504024;1;"69,99"
339;03/03/2025;1262131;999999992496377;1;"19,99"
022;10/03/2025;1264719;999999992328836;1;"14,99"
022;10/03/2025;1264719;999999992498182;1;"24,99"
201;26/03/2025;1271808;999999992633425;1;"599,99"
201;26/03/2025;1271763;999999992479196;1;"149,99"
201;26/03/2025;1271763;999999992622708;1;"179,99"
426;20/03/2025;1269417;999999992042731;1;"149,99"
426;20/03/2025;1269417;999999992447109;1;"59,99"
061;26/03/2025;1271684;999999992271108;1;"19,99"
061;26/03/2025;1271684;999999992271127;1;"56,99"
061;26/03/2025;1271684;999999991919949;1;"199,99"
061;26/03/2025;1271684;999999992578446;1;"89,99"
061;26/03/2025;1271684;999999992607230;2;"49,99"
061;26/03/2025;1271684;999999992278094;1;"39,99"
061;26/03/2025;1271684;999999992489790;1;"54,99"
061;26/03/2025;1271684;999999991951247;1;"59,99"
061;26/03/2025;1271684;999999992457185;2;"49,99"
039;20/03/2025;1270397;999999992622613;-1;"229,99"
039;20/03/2025;1270397;999999992622615;1;"149,99"
069;20/03/2025;1270398;999999992281392;1;"129,99"
069;20/03/2025;1270398;999999992325837;1;"139,99"
069;20/03/2025;1270398;999999992325838;2;"139,99"
069;20/03/2025;1270398;999999992325841;2;"139,99"
069;20/03/2025;1270398;999999992325850;1;"149,99"
069;20/03/2025;1270398;999999992325871;1;"139,99"
069;20/03/2025;1270398;999999992325934;-1;"99,99"
069;20/03/2025;1270398;999999992325935;-2;"99,99"
069;20/03/2025;1270398;999999992325936;-1;"99,99"
069;20/03/2025;1270398;999999992325942;-2;"79,99"
069;20/03/2025;1270398;999999992325951;-1;"129,99"
069;20/03/2025;1270398;999999992325958;-1;"99,99"
026;11/03/2025;1265575;999999992596192;1;"119,99"
026;11/03/2025;1265575;999999992362191;1;"29,99"
026;11/03/2025;1265575;999999992528875;1;"39,99"
026;11/03/2025;1265575;999999992596103;1;"69,99"
026;11/03/2025;1265575;999999992614745;1;"89,99"
026;11/03/2025;1265575;999999992624553;1;"119,99"
417;25/03/2025;1270916;999999992331003;1;"79,99"
061;26/03/2025;1271684;999999992578561;1;"119,99"
061;26/03/2025;1271684;999999992572543;1;"69,99"
061;26/03/2025;1271684;999999992584768;2;"59,99"
061;26/03/2025;1271684;999999992584769;1;"59,99"
061;26/03/2025;1271684;999999992584770;1;"59,99"
061;26/03/2025;1271684;999999992572593;2;"69,99"
061;26/03/2025;1271684;999999992572594;2;"69,99"
061;26/03/2025;1271684;999999991980768;1;"59,99"
061;26/03/2025;1271684;999999991980767;4;"59,99"
061;26/03/2025;1271684;999999992328060;1;"49,99"
061;26/03/2025;1271684;999999992534791;1;"29,99"
061;26/03/2025;1271684;999999992578584;1;"69,99"
061;26/03/2025;1271684;999999992625035;1;"79,99"
026;12/03/2025;1266448;999999992559285;1;"59,99"
026;12/03/2025;1266448;999999992568719;1;"209,99"
026;12/03/2025;1266448;999999992590106;1;"79,99"
026;12/03/2025;1266448;999999992596601;1;"139,99"
026;11/03/2025;1265543;999999992613675;1;"189,99"
026;11/03/2025;1265543;999999992441376;1;"129,99"
026;11/03/2025;1265543;999999992494008;1;"99,99"
026;11/03/2025;1265543;999999992570838;1;"289,99"
417;25/03/2025;1270873;999999992554798;1;"139,99"
061;25/03/2025;1271525;999999992459322;1;"39,99"
297;05/03/2025;1263396;999999992538421;1;"129,99"
440;17/03/2025;1268026;999999992578202;1;"199,99"
440;17/03/2025;1268026;999999992585636;1;"239,99"
440;17/03/2025;1268026;999999992628650;1;"119,99"
339;03/03/2025;1262130;999999992440611;2;"59,99"
339;03/03/2025;1262130;999999992514845;2;"49,99"
339;03/03/2025;1262130;999999992072017;1;"39,99"
339;03/03/2025;1262130;999999992577209;1;"29,99"
339;03/03/2025;1262130;999999992072103;1;"39,99"
339;03/03/2025;1262130;999999992444058;1;"69,99"
339;03/03/2025;1262130;999999992444059;1;"69,99"
339;03/03/2025;1262130;999999991948425;1;"44,99"
026;11/03/2025;1265580;999999992603614;1;"89,99"
026;11/03/2025;1265580;999999992615516;1;"79,99"
026;11/03/2025;1265580;999999992624363;1;"119,99"
417;25/03/2025;1270843;999999992625019;1;"59,99"
005;26/03/2025;1272083;999999991938561;1;"24,99"
005;26/03/2025;1272083;999999992346806;1;"149,99"
003;11/03/2025;1265368;999999992551605;1;"289,99"
445;21/03/2025;1269786;999999992496383;1;"109,99"
445;21/03/2025;1269786;999999992424697;1;"19,99"
445;21/03/2025;1269786;999999992450772;1;"49,99"
445;21/03/2025;1269786;999999992482675;1;"49,99"
445;21/03/2025;1269777;999999992591962;1;"79,99"
111;13/03/2025;1267529;999999992498179;1;"19,99"
111;13/03/2025;1267529;999999991998239;1;"44,99"
111;13/03/2025;1267529;999999991667325;1;"24,99"
111;13/03/2025;1267529;999999992490588;2;"39,99"
111;13/03/2025;1267529;999999992600240;1;"24,99"
111;13/03/2025;1267529;999999992567433;1;"39,99"
111;13/03/2025;1267529;999999992522127;4;"16,99"
111;13/03/2025;1267529;999999992328836;2;"14,99"
111;13/03/2025;1267529;999999992328838;1;"29,99"
111;13/03/2025;1267529;999999992320463;5;"9,99"
111;13/03/2025;1267529;999999991087268;1;"7,99"
111;13/03/2025;1267529;999999992594679;1;"29,99"
339;05/03/2025;1262076;999999992091839;-1;"149,99"
426;19/03/2025;1269411;999999992377907;1;"49,99"
426;19/03/2025;1269411;999999992377928;1;"79,99"
426;19/03/2025;1269411;999999992377921;1;"79,99"
111;13/03/2025;1267615;999999991989498;1;50
111;13/03/2025;1267615;999999991993306;1;100
339;06/03/2025;1262039;999999992632664;1;"49,99"
339;06/03/2025;1262039;999999992495774;1;"29,99"
339;06/03/2025;1262039;999999992023243;1;"7,99"
339;06/03/2025;1262039;999999992494240;1;"7,99"
339;06/03/2025;1262040;999999992615036;1;"149,99"
339;06/03/2025;1262040;999999992615037;1;"149,99"
339;06/03/2025;1262040;999999992531573;1;"129,99"
339;06/03/2025;1262040;999999992036635;1;"189,99"
339;06/03/2025;1262040;999999992416807;1;"39,99"
339;06/03/2025;1262040;999999992435176;1;"59,99"
339;06/03/2025;1262040;999999992473145;-1;"29,99"
339;06/03/2025;1262040;999999992476540;1;"249,99"
339;06/03/2025;1262040;999999992546113;1;"47,99"
339;06/03/2025;1262040;999999992582449;1;"129,99"
339;06/03/2025;1262080;999999992325922;1;"179,99"
339;06/03/2025;1262080;999999992628697;1;"169,99"
003;10/03/2025;1265169;999999992621212;1;"359,99"
003;10/03/2025;1265169;999999992621968;1;"99,99"
003;10/03/2025;1265169;999999992317556;1;"49,99"
228;14/03/2025;1267413;999999992447509;1;"179,99"
