LOJA;DATA;COMPLEMENTO;SKU;QTDEMOVIMENTADA;VALOR
076;15/04/2025;1280371;999999992541859;1;"89,99"
076;15/04/2025;1280371;999999991469996;1;"69,99"
076;15/04/2025;1280351;999999992364441;1;"229,99"
364;15/04/2025;1278603;999999992533002;1;"129,99"
364;15/04/2025;1278603;999999992533202;1;"129,99"
364;15/04/2025;1278603;999999992533372;1;"179,99"
364;15/04/2025;1278603;999999992585449;1;"119,99"
364;15/04/2025;1278603;999999992590121;1;"79,99"
364;15/04/2025;1278603;999999992590197;1;"99,99"
364;15/04/2025;1278603;999999992621379;1;"109,99"
364;15/04/2025;1278603;999999992630773;1;"109,99"
065;08/04/2025;1277364;999999992607236;1;"47,99"
065;08/04/2025;1277364;999999992455849;1;"75,99"
065;08/04/2025;1277364;999999992473066;1;"57,99"
600;09/04/2025;1278071;999999992104066;1;"529,99"
600;09/04/2025;1278071;999999992091841;1;"199,99"
600;09/04/2025;1278071;999999992540717;1;"599,99"
600;09/04/2025;1278071;999999992540739;1;"699,99"
364;15/04/2025;1278597;999999992621289;1;"149,99"
364;15/04/2025;1278597;999999991919970;1;"229,99"
364;15/04/2025;1278597;999999992504663;1;"199,99"
364;15/04/2025;1278597;999999992526868;1;"169,99"
364;15/04/2025;1278597;999999992526870;1;"199,99"
364;15/04/2025;1278597;999999992527322;1;"199,99"
364;15/04/2025;1278597;999999992621290;2;"149,99"
364;15/04/2025;1278597;999999992621317;2;"149,99"
364;15/04/2025;1278597;999999992621318;1;"149,99"
364;15/04/2025;1278597;999999992621319;1;"149,99"
364;15/04/2025;1278597;999999992628752;1;"89,99"
364;15/04/2025;1278597;999999992635914;1;"149,99"
364;15/04/2025;1278597;999999992648724;1;"99,99"
431;01/04/2025;1272078;999999992422527;3;"39,99"
431;01/04/2025;1272078;999999992431480;1;"9,99"
118;04/04/2025;1275808;999999992057281;1;"49,99"
124;01/04/2025;1274206;999999991863804;1;"79,99"
124;01/04/2025;1274206;999999992447109;1;"59,99"
124;01/04/2025;1274206;999999992504081;1;"39,99"
124;01/04/2025;1274206;999999992645018;1;"199,99"
066;07/04/2025;1276936;999999992601991;1;"1399,99"
066;07/04/2025;1276936;999999992640574;1;"1799,99"
066;07/04/2025;1276936;999999992640586;1;"1799,99"
066;07/04/2025;1276936;999999992624163;1;"1399,99"
066;07/04/2025;1276936;999999992626193;1;"249,99"
040;04/04/2025;1276277;999999991964755;1;"279,9"
040;04/04/2025;1276277;999999991964772;1;"119,99"
040;04/04/2025;1276277;999999991964773;2;"119,99"
040;04/04/2025;1276277;999999991964774;2;"119,99"
040;04/04/2025;1276277;999999991964776;1;"119,99"
040;04/04/2025;1276277;999999991964795;2;"99,99"
040;04/04/2025;1276277;999999991964796;2;"99,99"
040;04/04/2025;1276277;999999991964813;1;"319,9"
040;04/04/2025;1276277;999999991964815;1;"319,9"
040;04/04/2025;1276277;999999991964817;1;"319,9"
040;04/04/2025;1276277;999999991964818;1;"319,9"
040;04/04/2025;1276277;999999991964835;1;"159,9"
040;04/04/2025;1276277;999999991964836;2;"159,9"
040;04/04/2025;1276277;999999991964837;2;"159,9"
040;04/04/2025;1276277;999999991964838;1;"159,9"
040;04/04/2025;1276277;999999991964840;1;"159,9"
040;04/04/2025;1276277;999999991964842;1;"159,9"
040;04/04/2025;1276277;999999991964843;2;"159,9"
040;04/04/2025;1276277;999999991964844;3;"159,9"
040;04/04/2025;1276277;999999991964845;1;"159,9"
040;04/04/2025;1276277;999999991964855;1;"79,99"
040;04/04/2025;1276277;999999991964856;1;"79,99"
040;04/04/2025;1276277;999999991964857;2;"79,99"
040;04/04/2025;1276277;999999991964858;1;"79,99"
040;04/04/2025;1276277;999999991964859;1;"79,99"
040;04/04/2025;1276277;999999991964860;1;"79,99"
040;04/04/2025;1276277;999999991964861;1;"79,99"
040;04/04/2025;1276277;999999991964863;1;"299,9"
040;04/04/2025;1276277;999999991964865;1;"299,9"
040;04/04/2025;1276277;999999991964867;1;"299,9"
040;04/04/2025;1276277;999999991964885;1;"299,9"
040;04/04/2025;1276277;999999991964886;1;"299,9"
040;04/04/2025;1276277;999999991964888;1;"299,9"
040;04/04/2025;1276277;999999991964889;1;"299,9"
040;04/04/2025;1276277;999999991965078;1;"129,99"
040;04/04/2025;1276277;999999991965081;2;"129,99"
040;04/04/2025;1276277;999999991965082;1;"129,99"
040;04/04/2025;1276277;999999991965083;1;"129,99"
040;04/04/2025;1276277;999999991965509;1;"239,9"
040;04/04/2025;1276277;999999991965510;1;"239,9"
040;04/04/2025;1276277;999999991965512;2;"239,9"
040;04/04/2025;1276277;999999991965513;2;"239,9"
040;04/04/2025;1276277;999999991965514;1;"239,9"
040;04/04/2025;1276277;999999991965516;1;"119,99"
040;04/04/2025;1276277;999999991965517;2;"119,99"
040;04/04/2025;1276277;999999991965518;3;"119,99"
040;04/04/2025;1276277;999999991965519;1;"119,99"
040;04/04/2025;1276277;999999991965520;1;"119,99"
040;04/04/2025;1276277;999999991965524;1;"239,9"
040;04/04/2025;1276277;999999991965525;3;"239,9"
040;04/04/2025;1276277;999999991965526;2;"239,9"
040;04/04/2025;1276277;999999991965527;2;"239,9"
040;04/04/2025;1276277;999999991965531;2;"239,9"
040;04/04/2025;1276277;999999991965533;1;"239,9"
040;04/04/2025;1276277;999999991965535;1;"239,9"
040;04/04/2025;1276277;999999991965553;1;"89,99"
040;04/04/2025;1276277;999999991965554;3;"89,99"
040;04/04/2025;1276277;999999991965556;1;"89,99"
040;04/04/2025;1276277;999999991965557;1;"89,99"
040;04/04/2025;1276277;999999991965559;1;"89,99"
040;04/04/2025;1276277;999999991965574;1;"89,99"
040;04/04/2025;1276277;999999991965575;1;"89,99"
040;04/04/2025;1276277;999999991965579;4;"89,99"
040;04/04/2025;1276277;999999991965580;1;"89,99"
040;04/04/2025;1276277;999999991965582;2;"89,99"
040;04/04/2025;1276277;999999991965585;1;"169,9"
040;04/04/2025;1276277;999999991965587;2;"169,9"
040;04/04/2025;1276277;999999991965588;3;"169,9"
040;04/04/2025;1276277;999999991965590;1;"169,9"
040;04/04/2025;1276277;999999991965595;2;"169,9"
040;04/04/2025;1276277;999999991965597;1;"169,9"
040;04/04/2025;1276277;999999991965609;1;"279,9"
040;04/04/2025;1276277;999999991965612;1;"279,9"
040;04/04/2025;1276277;999999991965613;1;"159,9"
040;04/04/2025;1276277;999999991965614;1;"159,9"
040;04/04/2025;1276277;999999991965615;1;"159,9"
040;04/04/2025;1276277;999999991965616;1;"159,9"
040;04/04/2025;1276277;999999991965617;2;"159,9"
040;04/04/2025;1276277;999999991965618;1;"159,9"
040;04/04/2025;1276277;999999991965621;1;"179,9"
040;04/04/2025;1276277;999999991965622;1;"179,9"
040;04/04/2025;1276277;999999991965623;3;"179,9"
040;04/04/2025;1276277;999999991965624;3;"179,9"
040;04/04/2025;1276277;999999991965625;1;"179,9"
040;04/04/2025;1276277;999999991965626;1;"179,9"
040;04/04/2025;1276277;999999991965652;2;"99,99"
040;04/04/2025;1276277;999999991965653;2;"99,99"
040;04/04/2025;1276277;999999991965654;1;"99,99"
040;04/04/2025;1276277;999999991965655;1;"99,99"
040;04/04/2025;1276277;999999991965659;1;"119,99"
040;04/04/2025;1276277;999999991965661;1;"119,99"
040;04/04/2025;1276277;999999991965681;1;"259,9"
040;04/04/2025;1276277;999999991965682;2;"259,9"
040;04/04/2025;1276277;999999991965683;2;"259,9"
040;04/04/2025;1276277;999999991965685;1;"259,9"
040;04/04/2025;1276277;999999991965686;1;"259,9"
040;04/04/2025;1276277;999999992001087;1;"399,89"
040;04/04/2025;1276277;999999992001088;2;"399,89"
040;04/04/2025;1276277;999999992001089;2;"399,89"
040;04/04/2025;1276277;999999992001116;1;"299,9"
040;04/04/2025;1276277;999999992001117;1;"299,9"
040;04/04/2025;1276277;999999992001118;2;"299,9"
040;04/04/2025;1276277;999999992001119;1;"299,9"
040;04/04/2025;1276277;999999992001123;1;"289,9"
040;04/04/2025;1276277;999999992001124;1;"289,9"
040;04/04/2025;1276277;999999992001125;1;"289,9"
040;04/04/2025;1276277;999999992001126;1;"289,9"
040;04/04/2025;1276277;999999992001127;1;"289,9"
040;04/04/2025;1276277;999999992001128;1;"289,9"
040;04/04/2025;1276277;999999992001131;1;"459,9"
040;04/04/2025;1276277;999999992001132;1;"459,9"
040;04/04/2025;1276277;999999992001133;2;"459,9"
040;04/04/2025;1276277;999999992001134;1;"459,9"
040;04/04/2025;1276277;999999992001135;1;"459,9"
040;04/04/2025;1276277;999999992001138;1;"279,9"
040;04/04/2025;1276277;999999992001139;1;"279,9"
040;04/04/2025;1276277;999999992001140;3;"279,9"
040;04/04/2025;1276277;999999992001141;2;"279,9"
040;04/04/2025;1276277;999999992001142;2;"279,9"
040;04/04/2025;1276277;999999992001151;1;"114,99"
040;04/04/2025;1276277;999999992001152;2;"114,99"
040;04/04/2025;1276277;999999992001153;2;"114,99"
040;04/04/2025;1276277;999999992001154;3;"114,99"
040;04/04/2025;1276277;999999992001155;3;"114,99"
040;04/04/2025;1276277;999999992001156;1;"114,99"
040;04/04/2025;1276277;999999992001157;1;"114,99"
040;04/04/2025;1276277;999999992001166;1;"129,99"
040;04/04/2025;1276277;999999992001167;1;"129,99"
040;04/04/2025;1276277;999999992001168;1;"129,99"
040;04/04/2025;1276277;999999992001169;3;"129,99"
040;04/04/2025;1276277;999999992001170;2;"129,99"
040;04/04/2025;1276277;999999992001171;1;"129,99"
040;04/04/2025;1276277;999999992001172;1;"129,99"
040;04/04/2025;1276277;999999992001181;1;"189,99"
040;04/04/2025;1276277;999999992001182;1;"189,99"
040;04/04/2025;1276277;999999992001183;2;"189,99"
040;04/04/2025;1276277;999999992001184;2;"189,99"
040;04/04/2025;1276277;999999992001185;1;"189,99"
040;04/04/2025;1276277;999999992001188;1;"379,9"
040;04/04/2025;1276277;999999992001189;2;"379,9"
040;04/04/2025;1276277;999999992001190;2;"379,9"
040;04/04/2025;1276277;999999992001191;2;"379,9"
040;04/04/2025;1276277;999999992001193;1;"379,9"
040;04/04/2025;1276277;999999992001194;1;"359,9"
040;04/04/2025;1276277;999999992001195;2;"359,9"
040;04/04/2025;1276277;999999992001196;3;"359,9"
040;04/04/2025;1276277;999999992001197;3;"359,9"
040;04/04/2025;1276277;999999992001198;2;"359,9"
040;04/04/2025;1276277;999999992001202;1;"149,99"
040;04/04/2025;1276277;999999992001203;2;"149,99"
040;04/04/2025;1276277;999999992001204;2;"149,99"
040;04/04/2025;1276277;999999992001205;2;"149,99"
040;04/04/2025;1276277;999999992001206;1;"149,99"
040;04/04/2025;1276277;999999992001207;1;"149,99"
040;04/04/2025;1276277;999999992001209;1;"179,99"
040;04/04/2025;1276277;999999992001210;1;"179,99"
040;04/04/2025;1276277;999999992001211;2;"179,99"
040;04/04/2025;1276277;999999992001212;2;"179,99"
040;04/04/2025;1276277;999999992001213;1;"179,99"
040;04/04/2025;1276277;999999992001216;1;"319,9"
040;04/04/2025;1276277;999999992001217;2;"319,9"
040;04/04/2025;1276277;999999992001218;3;"319,9"
040;04/04/2025;1276277;999999992001219;2;"319,9"
040;04/04/2025;1276277;999999992001220;1;"319,9"
040;04/04/2025;1276277;999999992001221;1;"319,9"
040;04/04/2025;1276277;999999992001239;1;"319,9"
040;04/04/2025;1276277;999999992001240;2;"319,9"
040;04/04/2025;1276277;999999992001241;2;"319,9"
040;04/04/2025;1276277;999999992001242;1;"319,9"
040;04/04/2025;1276277;999999992001246;1;"159,99"
040;04/04/2025;1276277;999999992001247;2;"159,99"
040;04/04/2025;1276277;999999992001248;2;"159,99"
040;04/04/2025;1276277;999999992001249;2;"159,99"
040;04/04/2025;1276277;999999992001250;1;"159,99"
040;04/04/2025;1276277;999999992001253;1;"399,9"
040;04/04/2025;1276277;999999992001254;2;"399,9"
040;04/04/2025;1276277;999999992001255;2;"399,9"
040;04/04/2025;1276277;999999992001256;2;"399,9"
040;04/04/2025;1276277;999999992001257;1;"399,9"
040;04/04/2025;1276277;999999992001260;2;"219,9"
040;04/04/2025;1276277;999999992001261;3;"219,9"
040;04/04/2025;1276277;999999992001262;3;"219,9"
040;04/04/2025;1276277;999999992001263;2;"219,9"
040;04/04/2025;1276277;999999992001264;1;"219,9"
040;04/04/2025;1276277;999999992001265;1;"219,9"
040;04/04/2025;1276277;999999992001280;1;"249,99"
040;04/04/2025;1276277;999999992001282;1;"249,99"
040;04/04/2025;1276277;999999992001284;1;"249,99"
040;04/04/2025;1276277;999999992001287;1;"479,9"
040;04/04/2025;1276277;999999992001288;2;"479,9"
040;04/04/2025;1276277;999999992001289;2;"479,9"
063;02/04/2025;1274457;999999991667174;3;"24,99"
063;02/04/2025;1274457;999999991087268;1;"7,99"
063;02/04/2025;1274457;999999990906225;2;"7,99"
063;02/04/2025;1274457;999999992498178;1;"19,99"
063;02/04/2025;1274457;999999992498198;2;"19,99"
044;07/04/2025;1276650;999999992544228;1;"69,99"
044;07/04/2025;1276650;999999992557040;1;"69,99"
040;04/04/2025;1276277;999999991965690;2;"249,9"
040;04/04/2025;1276277;999999991965699;1;"239,89"
040;04/04/2025;1276277;999999991965705;1;"129,99"
040;04/04/2025;1276277;999999991965707;1;"129,99"
040;04/04/2025;1276277;999999991965708;1;"129,99"
040;04/04/2025;1276277;999999991965722;1;"149,99"
040;04/04/2025;1276277;999999991965725;1;"129,99"
040;04/04/2025;1276277;999999991965726;2;"129,99"
040;04/04/2025;1276277;999999991965729;2;"129,99"
040;04/04/2025;1276277;999999991965743;1;"99,99"
040;04/04/2025;1276277;999999991965745;1;"99,99"
040;04/04/2025;1276277;999999991965752;1;"119,99"
040;04/04/2025;1276277;999999991965753;1;"119,99"
040;04/04/2025;1276277;999999991965756;1;"119,99"
040;04/04/2025;1276277;999999991965759;1;"299,9"
040;04/04/2025;1276277;999999991965761;1;"299,9"
040;04/04/2025;1276277;999999991965788;1;"89,99"
040;04/04/2025;1276277;999999991965789;1;"89,99"
040;04/04/2025;1276277;999999991965790;1;"89,99"
040;04/04/2025;1276277;999999991965791;1;"89,99"
040;04/04/2025;1276277;999999991965865;1;"179,9"
040;04/04/2025;1276277;999999991965866;1;"179,9"
040;04/04/2025;1276277;999999991965867;2;"179,9"
040;04/04/2025;1276277;999999991965869;1;"179,9"
040;04/04/2025;1276277;999999991965870;1;"179,9"
040;04/04/2025;1276277;999999991965880;1;"279,9"
040;04/04/2025;1276277;999999991965881;2;"279,9"
040;04/04/2025;1276277;999999991965882;2;"279,9"
040;04/04/2025;1276277;999999991965887;1;"129,99"
040;04/04/2025;1276277;999999991965889;1;"129,99"
040;04/04/2025;1276277;999999991965890;2;"129,99"
040;04/04/2025;1276277;999999991965912;1;"99,99"
040;04/04/2025;1276277;999999991974045;1;"49,99"
040;04/04/2025;1276277;999999991974060;1;"69,99"
040;04/04/2025;1276277;999999991974061;1;"69,99"
040;04/04/2025;1276277;999999991974062;1;"69,99"
040;04/04/2025;1276277;999999991974063;1;"69,99"
040;04/04/2025;1276277;999999991974065;1;"69,99"
040;04/04/2025;1276277;999999991974068;1;"239,89"
040;04/04/2025;1276277;999999991974069;2;"239,89"
040;04/04/2025;1276277;999999991974070;1;"239,89"
040;04/04/2025;1276277;999999991974074;1;"69,99"
040;04/04/2025;1276277;999999991974078;1;"69,99"
040;04/04/2025;1276277;999999991974079;1;"69,99"
040;04/04/2025;1276277;999999991974088;1;"119,9"
040;04/04/2025;1276277;999999991974089;2;"119,9"
040;04/04/2025;1276277;999999991974090;1;"119,9"
040;04/04/2025;1276277;999999991974091;1;"119,9"
040;04/04/2025;1276277;999999991974103;3;"119,9"
040;04/04/2025;1276277;999999991974105;2;"119,9"
040;04/04/2025;1276277;999999991974111;1;"119,9"
040;04/04/2025;1276277;999999991974112;1;"119,9"
040;04/04/2025;1276277;999999991974113;2;"119,9"
040;04/04/2025;1276277;999999991974115;1;"119,9"
040;04/04/2025;1276277;999999991974123;1;"129,99"
040;04/04/2025;1276277;999999991974125;1;"129,99"
040;04/04/2025;1276277;999999991974127;2;"129,99"
040;04/04/2025;1276277;999999991974137;1;"239,9"
040;04/04/2025;1276277;999999991974138;2;"239,9"
040;04/04/2025;1276277;999999991974139;2;"239,9"
040;04/04/2025;1276277;999999991974140;2;"239,9"
040;04/04/2025;1276277;999999991974141;2;"239,9"
040;04/04/2025;1276277;999999991974142;1;"239,9"
040;04/04/2025;1276277;999999991974145;1;"259,9"
040;04/04/2025;1276277;999999991974146;2;"259,9"
040;04/04/2025;1276277;999999991974147;2;"259,9"
040;04/04/2025;1276277;999999991974148;2;"259,9"
040;04/04/2025;1276277;999999991974149;1;"259,9"
040;04/04/2025;1276277;999999991974153;3;"259,9"
040;04/04/2025;1276277;999999991974155;2;"259,9"
040;04/04/2025;1276277;999999991974161;1;"149,99"
040;04/04/2025;1276277;999999991974162;2;"149,99"
040;04/04/2025;1276277;999999991974163;1;"149,99"
040;04/04/2025;1276277;999999991974168;1;"99,99"
040;04/04/2025;1276277;999999991974170;2;"99,99"
